,ts_code,symbol,name,industry,COL_LASTPRICE,COL_FITNESS,concept
1892,002353.SZ,002353,杰瑞股份,化工机械,25.8,396.08,"MSCI, 油服, 海工装备, 油气改革, 可燃冰, 社保重仓, 业绩预增, 页岩气, 天然气, "
1893,002741.SZ,002741,光华科技,化工原料,15.48,394.99,"PCB板, 业绩预增, 锂电池, 新能源汽车, "
1894,600395.SH,600395,盘江股份,煤炭开采,6.16,394.88,"煤炭, "
1895,002417.SZ,002417,深南股份,多元金融,8.36,394.09,"供应链金融, 互联网金融, 大数据, 云计算, "
1896,300348.SZ,300348,长亮科技,软件服务,25.37,393.68,"互联网金融, 大数据, 云计算, 国产软件, 腾讯概念股, "
1897,002451.SZ,002451,摩恩电气,电气设备,15.02,393.17,"供应链金融, 债转股-AMC, 新能源汽车, 充电桩, 创投, "
1898,300102.SZ,300102,乾照光电,半导体,6.41,392.69,"举牌股, 半导体, 3D感应, LED, "
1899,300526.SZ,300526,中潜股份,专用机械,12.19,392.68,"纺织服装, 智能制造, 机器人, 体育产业, "
1900,601366.SH,601366,利群股份,百货,7.24,392.62,"新零售, 腾讯概念股, "
1901,603660.SH,603660,苏州科达,通信设备,22.4,392.62,"教育, 物联网, 雄安-智慧城市, 量子通信, 智能制造, 雄安新区, 云计算, 人工智能, 无人商店, 智慧城市, 机器视觉, 智慧安防, 人脸识别, 电子车牌, "
1902,300047.SZ,300047,天源迪科,软件服务,16.27,392.43,"养老金持股, 阿里巴巴概念股, 互联网金融, 大数据, 云计算, 高送转, 智慧城市, 国产软件, "
1903,603477.SH,603477,振静股份,纺织,8.76,392.09,"纺织服装, 汽车零部件, "
1904,300644.SZ,300644,南京聚隆,塑料,30.74,392.03,"高送转-预期, 高铁轨交, "
1905,300376.SZ,300376,易事特,电气设备,5.94,391.57,"光伏, 储能, 工业自动化, 高质押率, 燃料电池, 智能制造, 新能源汽车, 股权转让, 充电桩, "
1906,002838.SZ,002838,道恩股份,塑料,20.18,391.57,"特斯拉, 蔚来汽车概念股, 社保重仓, 业绩预增, 高送转, 资产重组, "
1907,600550.SH,600550,保变电气,电气设备,4.72,391.14,"特高压, 混改, 军工混改, 央企改革, 军工研究所, 核电, 军工, 雄安新区, 京津冀, 雄安-周边, "
1908,603809.SH,603809,豪能股份,汽车配件,18.41,390.34,"汽车零部件, "
1909,300675.SZ,300675,建科院,建筑施工,23.6,390.02,"雄安新区, 雄安-设计, "
1910,000338.SZ,000338,潍柴动力,汽车配件,13.1,389.99,"MSCI, 新能源整车, 社保重仓, 回购, 重卡, 汽车零部件, 山东国企改革, 燃料电池, 新能源汽车, "
1911,603866.SH,603866,桃李面包,食品,53.65,389.57,"新进指数成份股, 大消费, 食品, 休闲食品, "
1912,002172.SZ,002172,澳洋健康,化纤,5.18,387.94,"医药商业, 民营医院, 回购, 石油化工, 医药, 基因测序, 粘胶短纤, "
1913,300237.SZ,300237,美晨生态,建筑施工,4.69,387.86,"回购, 园林, 汽车零部件, PPP, 股权转让, "
1914,002628.SZ,002628,成都路桥,建筑施工,6.49,387.77,"大基建, "
1915,603200.SH,603200,上海洗霸,环境保护,37.65,387.15,"环保, 污水处理, "
1916,603106.SH,603106,恒银金融,电脑设备,12.91,387.12,"雄安-金融, 雄安新区, 互联网金融, 区块链, 国产操作系统, 无人银行, "
1917,600295.SH,600295,鄂尔多斯,小金属,9.24,386.42,"烧碱, PVC, 内蒙古, 硅锰, 业绩预增, 高质押率, 资产重组, "
1918,002184.SZ,002184,海得控制,软件服务,11.83,385.9,"工业自动化, 智能制造, 工业互联网, 创投, 透明工厂, "
1919,600518.SH,600518,康美药业,中成药,11.81,385.65,"白马股, MSCI, 大消费, 民营医院, 债转股-AMC, 医药, 中药, 互联网医疗, 医疗信息化, "
1920,002372.SZ,002372,伟星新材,其他建材,18.9,384.0,"MSCI, 养老金持股, 新进指数成份股, 地下管廊, 海绵城市, PPP, 石墨烯, "
1921,300673.SZ,300673,佩蒂股份,饲料,40.82,383.04,"饲料, "
1922,002034.SZ,002034,旺能环境,环境保护,17.4,382.54,"固废处理, 环保, "
1923,601101.SH,601101,昊华能源,煤炭开采,7.32,381.6,"煤炭, 甲醇, 股权转让, "
1924,002068.SZ,002068,黑猫股份,化工原料,6.59,381.56,"炭黑, 煤化工, 轮胎, 举牌股, "
1925,002769.SZ,002769,普路通,仓储物流,11.75,380.74,"供应链金融, 小米概念股, 快递物流, 跨境电商, 股权转让, 股权争夺, 国资入股, "
1926,002657.SZ,002657,中科金财,软件服务,19.68,380.35,"业绩预增, 债转股-AMC, 互联网金融, 移动支付, 大数据, 区块链, 国产软件, 期货概念, "
1927,600567.SH,600567,山鹰纸业,造纸,3.83,380.05,"MSCI, 人民币升值受益, 新进指数成份股, 回购, 业绩预增, 造纸, "
1928,300690.SZ,300690,双一科技,电气设备,23.4,379.84,"碳纤维, 业绩预增, 风电, 高铁轨交, "
1929,603040.SH,603040,新坐标,机械基件,29.7,379.0,"汽车零部件, "
1930,600745.SH,600745,闻泰科技,通信设备,36.25,378.41,"5G, 华为产业链, 社保重仓, 无人驾驶, 半导体, VR&AR, 资产重组, 手势识别, "
1931,002927.SZ,002927,泰永长征,电气设备,31.83,378.13,"5G, 新能源汽车, 充电桩, "
1932,300563.SZ,300563,神宇股份,通信设备,28.01,377.92,"5G, "
1933,000803.SZ,000803,金宇车城,纺织,15.04,377.18,"风电, 光伏, ST摘帽, "
1934,300367.SZ,300367,东方网力,电脑设备,11.61,377.14,"大飞机, 无人机, 工业自动化, 智能制造, 互联网金融, 大数据, 云计算, 人工智能, 智慧城市, 国产软件, 股权转让, 高铁轨交, 国资入股, 智慧安防, 独角兽, 人脸识别, "
1935,601877.SH,601877,正泰电器,电气设备,27.09,376.6,"MSCI, 光伏, 石墨烯, 股权转让, "
1936,002652.SZ,002652,扬子新材,其他建材,5.52,376.28,"养老产业, 高质押率, 股权争夺, "
1937,300612.SZ,300612,宣亚国际,广告包装,22.06,376.14,"回购, 网络安全, 直播/短视频, 区块链, "
1938,000034.SZ,000034,神州数码,综合类,15.45,376.08,"教育, 华为产业链, 社保重仓, 回购, 高质押率, 数字中国, 云计算, 资产重组, "
1939,300424.SZ,300424,航新科技,航空,17.98,375.96,"大飞机, 通用航空, 军工, 军民融合, 股权转让, "
1940,600718.SH,600718,东软集团,软件服务,14.17,375.39,"阿里巴巴概念股, 回购, 汽车零部件, 物联网, 无人驾驶, 网络安全, 医疗器械, 大数据, 云计算, 互联网医疗, 区块链, 工业互联网, 智慧城市, 国产软件, 高校系, 共享经济, 医疗信息化, "
1941,600783.SH,600783,鲁信创投,矿物制品,24.44,374.81,"业绩预增, 债转股-AMC, 山东国企改革, 创投, "
1942,601668.SH,601668,中国建筑,建筑施工,6.38,374.8,"安邦系, 高股息, 白马股, MSCI, 中字头, 一带一路, 央企改革, 大基建, 装配式建筑, 地下管廊, PPP, "
1943,603978.SH,603978,深圳新星,铝,21.55,374.8,"有色-铝, 有色金属, 国资入股, "
1944,603768.SH,603768,常青股份,汽车配件,13.93,374.58,"汽车零部件, "
1945,002260.SZ,002260,*ST德奥,航空,3.61,374.14,"通用航空, 农机, 小家电, 家电, ST股, 壳公司, "
1946,600234.SH,600234,ST山水,文教休闲,9.32,373.61,"股权争夺, ST股, 壳公司, "
1947,300709.SZ,300709,精研科技,元器件,46.96,372.98,"特斯拉, 谷歌概念股, 苹果产业链, "
1948,000617.SZ,000617,中油资本,多元金融,13.62,372.79,"央企改革, 信托, 新疆, "
1949,603960.SH,603960,克来机电,专用机械,35.89,372.67,"特斯拉, 社保重仓, 工业自动化, 智能制造, 机器人, "
1950,600708.SH,600708,光明地产,全国地产,6.4,372.32,"万达系, 房地产, 冷链, 上海国企改革, 进口博览会, 自贸区, 自由贸易港, 上海自由贸易港, "
1951,300033.SZ,300033,同花顺,软件服务,102.44,371.98,"高价股, MSCI, 创业板人气股, 互联网金融, 大数据, 人工智能, 国产软件, 彩票, "
1952,300319.SZ,300319,麦捷科技,元器件,7.59,371.82,"5G, 华为产业链, 物联网, 无线充电, 股权转让, VR&AR, 国资入股, "
1953,600227.SH,600227,圣济堂,农药化肥,3.96,371.75,"民营医院, 甲醇, 业绩预增, 保健品, 煤化工, 食品, 化肥, 医药, 中药, 化学药, 医疗器械, 创投, "
1954,002309.SZ,002309,中利集团,电气设备,9.32,370.95,"5G, 光通信, 国家队重仓, 华为产业链, 破净股, 光伏, 定增破发, "
1955,603997.SH,603997,继峰股份,汽车配件,10.68,370.34,"汽车零部件, 高质押率, 资产重组, "
1956,002297.SZ,002297,博云新材,矿物制品,8.0,370.22,"碳纤维, 大飞机, 通用航空, 军工, 军民融合, 股权转让, 高校系, "
1957,603378.SH,603378,亚士创能,染料涂料,18.22,370.15,"回购, "
1958,000503.SZ,000503,国新健康,医疗保健,24.0,370.09,"海南自由贸易港, 自贸区, 互联网医疗, 自由贸易港, 复牌股, 海南, "
1959,300717.SZ,300717,华信新材,塑料,16.98,369.83,"煤化工, "
1960,300377.SZ,300377,赢时胜,软件服务,14.26,369.82,"互联网金融, 人工智能, 区块链, 国产软件, "
1961,600483.SH,600483,福能股份,火力发电,9.71,369.32,"电改, 核电, 风电, "
1962,300337.SZ,300337,银邦股份,铝,4.76,368.91,"有色-铝, 大飞机, 航母, 有色金属, 3D打印, 智能制造, 股权转让, "
1963,300282.SZ,300282,三盛教育,文教休闲,15.44,368.76,"教育, 定增破发, "
1964,002842.SZ,002842,翔鹭钨业,小金属,20.13,368.53,"有色金属, 业绩预增, 有色-钨, 高送转, "
1965,000422.SZ,000422,*ST宜化,农药化肥,4.6,368.08,"烧碱, PVC, 煤化工, 化肥, 磷化工, 举牌股, ST股, "
1966,300044.SZ,300044,赛为智能,软件服务,8.0,368.05,"教育, 无人机, 智慧停车, 智能制造, 大数据, 云计算, 人工智能, 智慧城市, 腾讯概念股, 国资入股, 机器人, 游戏, 手游, 人脸识别, "
1967,601801.SH,601801,皖新传媒,出版业,7.35,367.78,"MSCI, 安徽国企改革, 教育, 供应链金融, 工业自动化, 智能制造, VR&AR, 独角兽, 游戏, "
1968,300453.SZ,300453,三鑫医疗,医疗保健,13.66,367.48,"医疗器械, 高送转, "
1969,002413.SZ,002413,雷科防务,通信设备,7.05,367.43,"百度概念股, 无人驾驶, 北斗导航, "
1970,600108.SH,600108,亚盛集团,农业综合,3.59,367.43,"转基因, 乡村振兴, 农垦, 土地流转, 农业种植, 工业大麻, "
1971,600235.SH,600235,民丰特纸,造纸,7.81,366.84,"浙江国企改革, 造纸, 强势人气股, 创投, "
1972,000932.SZ,000932,华菱钢铁,普钢,7.9,365.66,"MSCI, 钢铁, 新进指数成份股, 业绩预增, 债转股-AMC, 湖南国企改革, 资产重组, "
1973,600017.SH,600017,日照港,港口,3.46,365.0,"港口, 业绩预增, 中韩自贸区, 山东国企改革, 自贸区, "
1974,002159.SZ,002159,三特索道,旅游服务,20.98,364.75,"旅游, 乡村振兴, 业绩预增, 海南自由贸易港, 自贸区, 自由贸易港, "
1975,300205.SZ,300205,天喻信息,元器件,14.81,364.72,"教育, 物联网, 网络安全, 移动支付, 国产软件, 高校系, "
1976,300406.SZ,300406,九强生物,生物制药,17.73,364.44,"医疗器械, 体外诊断, "
1977,000923.SZ,000923,河北宣工,铜,16.38,364.33,"有色金属, 机械, 铁矿石, 雄安新区, 雄安-工程基建, 京津冀, 有色-铜, "
1978,603011.SH,603011,合锻智能,机床制造,6.04,364.15,"特斯拉, "
1979,300002.SZ,300002,神州泰岳,软件服务,4.81,363.58,"教育, 核电, 物联网, 网络安全, 大数据, 云计算, 人工智能, 区块链, 工业互联网, 智慧安防, 游戏, 手游, "
1980,300187.SZ,300187,永清环保,环境保护,7.1,363.09,"固废处理, 雄安-园林环保, 高质押率, 大气治理, 环保, 雄安新区, 国资入股, 资产重组, "
1981,002859.SZ,002859,洁美科技,元器件,34.28,362.82,"被动元件, 社保重仓, "
1982,002062.SZ,002062,宏润建设,建筑施工,4.44,362.72,"大基建, 环杭州湾大湾区, 新能源汽车, 高铁轨交, 充电桩, "
1983,300611.SZ,300611,美力科技,机械基件,10.22,362.63,"汽车零部件, "
1984,300020.SZ,300020,银江股份,软件服务,9.99,362.57,"阿里巴巴概念股, 教育, 华为产业链, 物联网, 无人驾驶, 雄安-智慧城市, 智慧停车, 智能制造, 雄安新区, 云计算, 人工智能, 互联网医疗, 区块链, 智慧城市, VR&AR, 医疗信息化, 智慧安防, 机器人, 人脸识别, 创投, "
1985,300244.SZ,300244,迪安诊断,医疗保健,19.88,362.24,"阿里巴巴概念股, 教育, 基因测序, 医疗器械, 精准医疗, 共享经济, 体外诊断, "
1986,300699.SZ,300699,光威复材,化工原料,59.58,361.83,"碳纤维, 业绩预增, 军工, 军民融合, "
1987,002719.SZ,002719,麦趣尔,乳制品,12.21,361.7,"回购, 食品, 新疆, 休闲食品, 乳业（奶粉）, 高质押率, 资产重组, "
1988,002958.SZ,002958,青农商行,银行,8.96,361.37,"银行, 次新股, "
1989,002949.SZ,002949,华阳国际,建筑施工,27.63,361.29,"次新股, 装配式建筑, 装修装饰, "
1990,000786.SZ,000786,北新建材,其他建材,19.04,361.26,"MSCI, 央企改革, 社保重仓, 装配式建筑, 雄安-建材, 雄安新区, "
1991,600743.SH,600743,华远地产,区域地产,3.06,360.56,"北京城市规划, 房地产, "
1992,002713.SZ,002713,东易日盛,装修装饰,18.82,359.27,"装配式建筑, 智慧物流, 智能制造, 住房租赁, 装修装饰, "
1993,002550.SZ,002550,千红制药,生物制药,5.12,359.1,"医药, 创新药, 化学药, 精准医疗, "
1994,000550.SZ,000550,江铃汽车,汽车整车,26.95,359.06,"高股息, 新能源整车, 汽车整车, 军工研究所, 重卡, 军工, 新能源汽车, "
1995,000935.SZ,000935,四川双马,水泥,17.71,358.73,"业绩预增, 水泥, 创投, "
1996,000887.SZ,000887,中鼎股份,橡胶,12.08,358.55,"MSCI, 特斯拉, 蔚来汽车概念股, 回购, 无人机, 汽车零部件, 宁德时代概念股, 无人驾驶, 工业自动化, 智能制造, 新能源汽车, 独角兽, 充电桩, "
1997,002238.SZ,002238,天威视讯,影视音像,10.8,358.38,"广电, 深圳本地股/深汕合作, "
1998,601166.SH,601166,兴业银行,银行,19.41,358.19,"银行, MSCI, 破净股, "
1999,603958.SH,603958,哈森股份,服饰,9.13,358.03,"纺织服装, "
2000,002107.SZ,002107,沃华医药,中成药,8.42,357.46,"医药, 中药, "
2001,300309.SZ,300309,吉艾科技,多元金融,8.36,356.89,"油服, 油气改革, 页岩气, 债转股-AMC, 资产重组, "
2002,000622.SZ,000622,恒立实业,汽车配件,7.02,356.46,"汽车零部件, 壳公司, 强势人气股, "
2003,000520.SZ,000520,长航凤凰,水运,3.81,356.37,"航运, 债转股-AMC, "
2004,002455.SZ,002455,百川股份,化工原料,6.38,356.33,"石墨电极, 定增破发, 锂电池, 新能源汽车, 石墨烯, "
2005,002734.SZ,002734,利民股份,农药化肥,14.83,356.26,"农药, "
2006,600901.SH,600901,江苏租赁,多元金融,7.25,356.22,"新进指数成份股, "
2007,300013.SZ,300013,新宁物流,仓储物流,16.15,356.01,"物联网, 智慧物流, 北斗导航, 智能制造, 快递物流, "
2008,002137.SZ,002137,麦达数字,互联网,9.19,355.95,"业绩预增, 物联网, 小米概念股, 云计算, 独角兽, LED, "
2009,300695.SZ,300695,兆丰股份,汽车配件,60.2,355.79,"高送转-预期, 汽车零部件, "
2010,603717.SH,603717,天域生态,环境保护,10.6,355.21,"园林, 雄安-园林环保, PPP, 雄安新区, "
2011,000797.SZ,000797,中国武夷,全国地产,5.53,354.97,"北京城市规划, 福建自贸区, 大基建, 房地产, 京津冀, 自贸区, "
2012,002204.SZ,002204,大连重工,专用机械,4.11,354.96,"航母, "
2013,603727.SH,603727,博迈科,石油开采,16.21,354.36,"油服, 海工装备, 回购, 页岩气, 天然气, "
2014,601717.SH,601717,郑煤机,工程机械,6.29,354.13,"业绩预增, 汽车零部件, 工业自动化, 机械, 河南自贸区, 智能制造, 自贸区, "
2015,300765.SZ,300765,新诺威,食品,45.9,353.99,"次新股, 保健品, 食品, "
2016,002917.SZ,002917,金奥博,化工原料,25.06,353.97,"高送转-预期, 智能制造, 高送转, 工业互联网, 民爆, 机器人, "
2017,600585.SH,600585,海螺水泥,水泥,40.62,353.93,"AH溢价股, 高股息, 白马股, MSCI, 安徽国企改革, 高送转-预期, 业绩预增, 水泥, "
2018,600197.SH,600197,伊力特,白酒,20.18,353.84,"回购, 白酒, 新疆, 新疆国企改革, 期货概念, "
2019,600097.SH,600097,开创国际,渔业,11.99,353.64,"上海国企改革, 进口博览会, "
2020,001979.SZ,001979,招商蛇口,全国地产,21.88,353.38,"安邦系, 高股息, 雄安-地产, MSCI, 金改, 央企改革, 华为产业链, 旅游, 回购, 粤港澳大湾区, 房地产, 雄安新区, 住房租赁, 智慧城市, 股权转让, 共享经济, "
2021,600038.SH,600038,中直股份,航空,43.19,353.3,"MSCI, 央企改革, 军工研究所, 通用航空, 航母, 军工, 军民融合, "
2022,002053.SZ,002053,云南能投,食品,8.77,352.64,"电改, 调味品, 风电, 天然气, 食品, 资产重组, "
2023,600216.SH,600216,浙江医药,化学制药,11.77,352.51,"回购, 医药, 创新药, 化学药, 维生素, "
2024,002643.SZ,002643,万润股份,化工原料,11.53,352.42,"OLED, 央企改革, 业绩预增, 股权转让, 体外诊断, "
2025,002176.SZ,002176,江特电机,电气设备,6.87,352.35,"汽车整车, 锂电池, 智能制造, 新能源汽车, 机器人, "
2026,000565.SZ,000565,渝三峡A,染料涂料,6.55,352.29,"重庆国企改革, 石墨烯, "
2027,000633.SZ,000633,合金投资,综合类,6.16,352.25,"有色金属, 新疆, 股权转让, 壳公司, "
2028,603797.SH,603797,联泰环保,环境保护,13.48,352.21,"粤港澳大湾区, 环保, 污水处理, "
2029,002736.SZ,002736,国信证券,证券,12.94,351.68,"MSCI, 券商, 宝能系, 深圳本地股/深汕合作, "
2030,300364.SZ,300364,中文在线,出版业,5.76,351.37,"教育, 社保重仓, 定增破发, 独角兽, 手游, 知识产权, 动漫, "
2031,600596.SH,600596,新安股份,农药化肥,13.84,351.05,"草甘膦, 农药, 有机硅, 业绩预增, 无人机, 磷化工, "
2032,000761.SZ,000761,本钢板材,普钢,4.18,350.73,"钢铁, 振兴东北, 破净股, "
2033,000555.SZ,000555,神州信息,软件服务,12.99,350.41,"华为产业链, 物联网, 土地流转, 量子通信, 数字中国, 大数据, 云计算, 工业互联网, 智慧城市, 国产软件, 京东金融概念股, 独角兽, 年报季报, 科创板概念股, "
