,ts_code,name,industry,COL_MA_20,COL_MA_20_SLOPE,COL_MA_20_SLOPE_CHANGE,COL_FLOAT_HOLDERS
811,603578.SH,三星新材,玻璃,20.91,0.38,-11.5,"德华创投-财通证券-19德华EB担保及信托财产专户
德华创投-财通证券-19德华EB担保及信托财产专户"
812,002432.SZ,九安医疗,医疗保健,7.36,2.94,-11.63,"厦门国际信托有限公司-厦门信托-鲲凌11号集合资金信托计划
招商财富-招商银行-晟融1号专项资产管理计划
中央汇金资产管理有限责任公司"
813,603456.SH,九洲药业,化学制药,18.16,2.14,-11.66,"中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金
全国社保基金六零二组合
中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金"
814,603669.SH,灵康药业,化学制药,8.87,2.19,-11.71,"香港中央结算有限公司(陆股通)
香港中央结算有限公司(陆股通)"
815,603713.SH,密尔克卫,仓储物流,48.53,2.8,-11.76,"鹏华基金-民生银行-鹏华基金-汇利1号资产管理计划
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
全国社保基金四零四组合
上海高毅资产管理合伙企业(有限合伙)-高毅庆瑞6号瑞行基金
香港中央结算有限公司(陆股通)
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
招商银行股份有限公司-鹏华新兴产业混合型证券投资基金
鹏华基金-建设银行-中国人寿-中国人寿委托鹏华基金公司混合型组合
鹏华基金-民生银行-鹏华基金-汇利1号资产管理计划
中国建设银行股份有限公司-交银施罗德经济新动力混合型证券投资基金
全国社保基金四零四组合
中国工商银行-广发聚丰混合型证券投资基金"
816,603707.SH,健友股份,化学制药,49.44,1.64,-11.76,"兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
招商银行股份有限公司-兴全合润分级混合型证券投资基金
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金(LOF)
香港中央结算有限公司(陆股通)
全国社保基金一零九组合
全国社保基金六零二组合
全国社保基金一零九组合
全国社保基金六零二组合
香港中央结算有限公司(陆股通)
平安基金-中国平安人寿保险股份有限公司-分红-个险分红-平安人寿-平安基金权益委托投资2号单一资产管理计划
招商银行股份有限公司-兴全合润分级混合型证券投资基金
兴业全球基金-兴业银行-兴全-股票红利特定多客户资产管理计划
中国农业银行股份有限公司-交银施罗德成长混合型证券投资基金
招商银行股份有限公司-兴全合宜灵活配置混合型证券投资基金"
817,300416.SZ,苏试试验,电器仪表,33.53,0.99,-11.8,"中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金
招商银行股份有限公司-泓德臻远回报灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司
招商银行股份有限公司-泓德丰润三年持有期混合型证券投资基金
中国工商银行股份有限公司-泓德远见回报混合型证券投资基金
中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金
中央汇金资产管理有限责任公司
招商银行股份有限公司-泓德三年封闭运作丰泽混合型证券投资基金"
818,603233.SH,大参林,医药商业,57.47,1.18,-11.85,"香港中央结算有限公司(陆股通)
全国社保基金一一零组合
全国社保基金四一八组合
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
基本养老保险基金三零九组合
兴业银行股份有限公司-浦银安盛先进制造混合型证券投资基金
中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF)
中信证券-建行-中信证券股债双赢集合资产管理计划
中国银行股份有限公司-招商医药健康产业股票型证券投资基金
香港中央结算有限公司(陆股通)
交通银行股份有限公司-国泰金鹰增长灵活配置混合型证券投资基金
全国社保基金一一零组合
中国工商银行股份有限公司-景顺长城沪港深精选股票型证券投资基金
全国社保基金四一八组合
中国民生银行股份有限公司-中银创新医疗混合型证券投资基金
中国建设银行股份有限公司-国泰价值经典灵活配置混合型证券投资基金(LOF)"
819,002935.SZ,天奥电子,元器件,31.15,0.78,-11.89,"全国社保基金一一一组合
广发银行股份有限公司-国泰聚信价值优势灵活配置混合型证券投资基金
中国农业银行-华夏平稳增长混合型证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金"
820,300020.SZ,银江股份,软件服务,9.45,0.85,-11.96,"上银基金-浦发银行-上银基金财富50号资产管理计划
上银基金-浦发银行-上银基金财富49号资产管理计划
上银基金-浦发银行-上银基金财富50号资产管理计划
上银基金-浦发银行-上银基金财富49号资产管理计划"
821,600223.SH,鲁商发展,区域地产,7.97,1.01,-12.13,
822,300363.SZ,博腾股份,化学制药,21.84,3.46,-12.21,"重庆慧林股权投资基金合伙企业(有限合伙)
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
中国工商银行-广发聚丰混合型证券投资基金
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金三号(有限合伙)
中央汇金资产管理有限责任公司
中央汇金资产管理有限责任公司
重庆慧林股权投资基金合伙企业(有限合伙)
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金二号(有限合伙)
中国工商银行-广发聚丰混合型证券投资基金
华泰瑞联基金管理有限公司-南京华泰瑞联并购基金三号(有限合伙)"
823,688066.SH,航天宏图,软件服务,45.7,1.47,-12.28,"中信银行股份有限公司-农银汇理策略精选混合型证券投资基金
交通银行股份有限公司-农银汇理行业领先混合型证券投资基金
全国社保基金一一八组合
中国农业银行-华夏平稳增长混合型证券投资基金
中国工商银行股份有限公司-招商移动互联网产业股票型证券投资基金
中国工商银行股份有限公司-农银汇理海棠三年定期开放混合型证券投资基金
中国建设银行股份有限公司-华夏优势增长混合型证券投资基金"
824,300699.SZ,光威复材,化工原料,48.94,1.35,-12.3,"全国社保基金五零三组合
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
香港中央结算有限公司(陆股通)
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
全国社保基金一一一组合
全国社保基金四零六组合
上海高毅资产管理合伙企业(有限合伙)-高毅晓峰2号致信基金
全国社保基金五零三组合
中国建设银行股份有限公司-富国中证军工指数分级证券投资基金
中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金
中信信托有限责任公司-中信信托锐进43期高毅晓峰投资集合资金信托计划
中国建设银行股份有限公司-兴全社会责任混合型证券投资基金
香港中央结算有限公司(陆股通)
全国社保基金一一一组合"
825,002311.SZ,海大集团,饲料,36.77,1.6,-12.37,"香港中央结算有限公司(陆股通)
挪威中央银行-自有资金
中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国银行股份有限公司-景顺长城鼎益混合型证券投资基金(LOF)
全国社保基金一零四组合
香港中央结算有限公司(陆股通)
挪威中央银行-自有资金
中国工商银行股份有限公司-景顺长城新兴成长混合型证券投资基金
中央汇金资产管理有限责任公司
中国银行股份有限公司-景顺长城鼎益混合型证券投资基金(LOF)
全国社保基金一一八组合
全国社保基金一零四组合
基本养老保险基金一零零一组合"
826,603606.SH,东方电缆,电气设备,12.22,1.33,-12.44,"金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
光大证券-光大银行-光大阳光集合资产管理计划
全国社保基金四一二组合
金元顺安基金-中信银行-中诚信托-2017年中信银行组合投资单一资金信托
光大证券-光大银行-光大阳光集合资产管理计划
金鹰基金-中信银行-华宝信托-华宝-中信1号单一资金信托"
827,300486.SZ,东杰智能,专用机械,23.9,1.36,-12.47,"中合盛资本管理有限公司-合盛汇峰智能1号结构化股权投资私募基金
深圳菁英时代基金管理股份有限公司
深圳菁英时代基金管理股份有限公司
湖南中仁资产管理有限公司-招金11号私募证券投资基金"
828,603356.SH,华菱精工,机械基件,14.07,1.81,-12.52,
829,000513.SZ,丽珠集团,化学制药,37.42,1.27,-12.59,"香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中央汇金资产管理有限责任公司
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
中国建设银行股份有限公司-安信价值精选股票型证券投资基金
中国华融资产管理股份有限公司
全国社保基金一零八组合
香港中央结算有限公司(陆股通)
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-安信价值精选股票型证券投资基金
中国华融资产管理股份有限公司
中国工商银行股份有限公司-中欧时代先锋股票型发起式证券投资基金
全国社保基金一零八组合
上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金
香港中央结算有限公司(陆股通)
中央汇金资产管理有限责任公司
中国建设银行股份有限公司-安信价值精选股票型证券投资基金
全国社保基金一零八组合
中国华融资产管理股份有限公司
博时基金管理有限公司-社保基金四一九组合"
