,ts_code,symbol,name,industry,COL_FITNESS
892,002431.SZ,002431,棕榈股份,建筑施工,7.99
28,000035.SZ,000035,中国天楹,环境保护,7.97
2901,600900.SH,600900,长江电力,水力发电,7.97
3497,603808.SH,603808,歌力思,服饰,7.96
2582,600548.SH,600548,深高速,路桥,7.96
843,002382.SZ,002382,蓝帆医疗,医疗保健,7.96
2974,601088.SH,601088,中国神华,煤炭开采,7.96
856,002395.SZ,002395,双象股份,塑料,7.95
3580,603979.SH,603979,金诚信,建筑施工,7.94
1210,002755.SZ,002755,奥赛康,化学制药,7.94
1639,300250.SZ,300250,初灵信息,软件服务,7.94
1473,300083.SZ,300083,劲胜智能,元器件,7.94
2957,601009.SH,601009,南京银行,银行,7.93
1324,002878.SZ,002878,元隆雅图,文教休闲,7.91
1364,002921.SZ,002921,联诚精密,汽车配件,7.9
3092,601838.SH,601838,成都银行,银行,7.9
3071,601677.SH,601677,明泰铝业,铝,7.9
2509,600459.SH,600459,贵研铂业,小金属,7.9
3212,603116.SH,603116,红蜻蜓,服饰,7.9
3514,603839.SH,603839,安正时尚,服饰,7.9
526,002064.SZ,002064,华峰氨纶,化纤,7.89
443,000980.SZ,000980,众泰汽车,汽车配件,7.89
3472,603733.SH,603733,仙鹤股份,造纸,7.88
3303,603328.SH,603328,依顿电子,元器件,7.88
806,002345.SZ,002345,潮宏基,服饰,7.88
813,002352.SZ,002352,顺丰控股,仓储物流,7.88
3080,601766.SH,601766,中国中车,运输设备,7.88
2148,600016.SH,600016,民生银行,银行,7.87
2013,300632.SZ,300632,光莆股份,半导体,7.87
1848,300461.SZ,300461,田中精机,专用机械,7.86
2731,600715.SH,600715,文投控股,影视音像,7.86
923,002462.SZ,002462,嘉事堂,医药商业,7.86
390,000910.SZ,000910,大亚圣象,家居用品,7.86
1233,002779.SZ,002779,中坚科技,农用机械,7.85
3488,603789.SH,603789,星光农机,农用机械,7.85
2942,600992.SH,600992,贵绳股份,钢加工,7.85
468,002006.SZ,002006,精功科技,专用机械,7.85
1346,002901.SZ,002901,大博医疗,医疗保健,7.83
1814,300427.SZ,300427,红相股份,电气设备,7.83
3490,603797.SH,603797,联泰环保,环境保护,7.83
3586,603989.SH,603989,艾华集团,元器件,7.82
2418,600331.SH,600331,宏达股份,铅锌,7.82
599,002137.SZ,002137,麦达数字,互联网,7.81
79,000408.SZ,000408,藏格控股,农药化肥,7.81
1798,300411.SZ,300411,金盾股份,专用机械,7.81
106,000507.SZ,000507,珠海港,港口,7.8
2873,600870.SH,600870,*ST厦华,家用电器,7.8
1863,300476.SZ,300476,胜宏科技,元器件,7.8
1782,300395.SZ,300395,菲利华,玻璃,7.8
1350,002906.SZ,002906,华阳集团,汽车配件,7.79
1879,300492.SZ,300492,山鼎设计,建筑施工,7.79
133,000541.SZ,000541,佛山照明,家用电器,7.79
2209,600091.SH,600091,ST明科,化工原料,7.79
3270,603258.SH,603258,电魂网络,互联网,7.78
1305,002858.SZ,002858,力盛赛车,文教休闲,7.77
775,002314.SZ,002314,南山控股,区域地产,7.77
142,000552.SZ,000552,靖远煤电,煤炭开采,7.77
505,002043.SZ,002043,兔宝宝,其他建材,7.76
2925,600971.SH,600971,恒源煤电,煤炭开采,7.76
3563,603936.SH,603936,博敏电子,元器件,7.76
2856,600853.SH,600853,龙建股份,建筑施工,7.75
2192,600073.SH,600073,上海梅林,食品,7.75
3027,601328.SH,601328,交通银行,银行,7.75
2018,300637.SZ,300637,扬帆新材,化工原料,7.75
437,000972.SZ,000972,ST中基,食品,7.75
3056,601601.SH,601601,中国太保,保险,7.75
439,000975.SZ,000975,银泰资源,铅锌,7.75
1341,002896.SZ,002896,中大力德,机械基件,7.74
39,000049.SZ,000049,德赛电池,电气设备,7.74
1717,300328.SZ,300328,宜安科技,铝,7.74
1027,002567.SZ,002567,唐人神,饲料,7.74
2742,600726.SH,600726,华电能源,火力发电,7.73
1790,300403.SZ,300403,汉宇集团,家用电器,7.73
2250,600136.SH,600136,当代明诚,影视音像,7.72
754,002293.SZ,002293,罗莱生活,纺织,7.72
1716,300327.SZ,300327,中颖电子,半导体,7.72
2799,600787.SH,600787,中储股份,仓储物流,7.72
1708,300319.SZ,300319,麦捷科技,元器件,7.71
127,000534.SZ,000534,万泽股份,区域地产,7.71
2402,600313.SH,600313,农发种业,种植业,7.7
2876,600873.SH,600873,梅花生物,食品,7.7
96,000429.SZ,000429,粤高速A,路桥,7.7
1092,002632.SZ,002632,道明光学,化工原料,7.7
2922,600967.SH,600967,内蒙一机,运输设备,7.7
1166,002707.SZ,002707,众信旅游,旅游服务,7.69
1882,300495.SZ,300495,美尚生态,环境保护,7.69
81,000410.SZ,000410,沈阳机床,机床制造,7.69
645,002183.SZ,002183,怡亚通,仓储物流,7.68
1642,300253.SZ,300253,卫宁健康,软件服务,7.68
1460,300070.SZ,300070,碧水源,环境保护,7.67
238,000685.SZ,000685,中山公用,水务,7.67
1477,300087.SZ,300087,荃银高科,种植业,7.66
3378,603567.SH,603567,珍宝岛,中成药,7.65
1546,300156.SZ,300156,神雾环保,环境保护,7.65
1844,300457.SZ,300457,赢合科技,专用机械,7.65
1551,300161.SZ,300161,华中数控,机床制造,7.65
2434,600353.SH,600353,旭光股份,元器件,7.64
3561,603929.SH,603929,亚翔集成,装修装饰,7.64
3021,601288.SH,601288,农业银行,银行,7.64
1752,300364.SZ,300364,中文在线,出版业,7.64
274,000729.SZ,000729,燕京啤酒,啤酒,7.64
290,000758.SZ,000758,中色股份,铅锌,7.63
2998,601168.SH,601168,西部矿业,铜,7.63
1778,300391.SZ,300391,康跃科技,机械基件,7.63
389,000909.SZ,000909,数源科技,综合类,7.63
277,000733.SZ,000733,振华科技,元器件,7.62
2975,601098.SH,601098,中南传媒,出版业,7.62
3478,603766.SH,603766,隆鑫通用,摩托车,7.62
299,000777.SZ,000777,中核科技,机械基件,7.62
2875,600872.SH,600872,中炬高新,食品,7.61
14,000018.SZ,000018,神州长城,装修装饰,7.61
2605,600575.SH,600575,皖江物流,水运,7.61
745,002284.SZ,002284,亚太股份,汽车配件,7.6
964,002503.SZ,002503,搜于特,服饰,7.6
1203,002747.SZ,002747,埃斯顿,机械基件,7.59
2828,600820.SH,600820,隧道股份,建筑施工,7.59
3102,601880.SH,601880,大连港,港口,7.58
487,002025.SZ,002025,航天电器,元器件,7.57
1538,300148.SZ,300148,天舟文化,出版业,7.57
1231,002777.SZ,002777,久远银海,软件服务,7.56
3589,603993.SH,603993,洛阳钼业,小金属,7.55
2138,600000.SH,600000,浦发银行,银行,7.54
1452,300062.SZ,300062,中能电气,电气设备,7.54
1392,300001.SZ,300001,特锐德,电气设备,7.54
2012,300631.SZ,300631,久吾高科,环境保护,7.54
1556,300166.SZ,300166,东方国信,软件服务,7.54
2784,600770.SH,600770,综艺股份,综合类,7.53
1463,300073.SZ,300073,当升科技,矿物制品,7.53
677,002215.SZ,002215,诺普信,农药化肥,7.52
123,000530.SZ,000530,大冷股份,机械基件,7.52
295,000766.SZ,000766,通化金马,中成药,7.52
3405,603611.SH,603611,诺力股份,运输设备,7.52
3199,603090.SH,603090,宏盛股份,专用机械,7.51
1247,002795.SZ,002795,永和智控,机械基件,7.5
598,002136.SZ,002136,安纳达,化工原料,7.5
1905,300518.SZ,300518,盛讯达,软件服务,7.5
1666,300277.SZ,300277,海联讯,软件服务,7.5
3128,601988.SH,601988,中国银行,银行,7.5
827,002366.SZ,002366,台海核电,专用机械,7.49
2067,300687.SZ,300687,赛意信息,软件服务,7.49
1695,300306.SZ,300306,远方信息,电器仪表,7.49
1966,300583.SZ,300583,赛托生物,生物制药,7.49
3552,603912.SH,603912,佳力图,专用机械,7.48
1769,300382.SZ,300382,斯莱克,专用机械,7.48
413,000937.SZ,000937,冀中能源,煤炭开采,7.47
2083,300703.SZ,300703,创源文化,文教休闲,7.47
1284,002835.SZ,002835,同为股份,元器件,7.46
1224,002770.SZ,002770,科迪乳业,乳制品,7.46
1747,300358.SZ,300358,楚天科技,医疗保健,7.46
2729,600713.SH,600713,南京医药,医药商业,7.46
1619,300230.SZ,300230,永利股份,塑料,7.45
1731,300342.SZ,300342,天银机电,元器件,7.45
2953,601005.SH,601005,重庆钢铁,普钢,7.45
1230,002776.SZ,002776,柏堡龙,服饰,7.45
3074,601689.SH,601689,拓普集团,汽车配件,7.44
533,002071.SZ,002071,长城影视,影视音像,7.44
3302,603326.SH,603326,我乐家居,家居用品,7.44
1684,300295.SZ,300295,三六五网,互联网,7.43
1925,300539.SZ,300539,横河模具,塑料,7.43
367,000881.SZ,000881,中广核技,综合类,7.43
3507,603823.SH,603823,百合花,染料涂料,7.43
2000,300619.SZ,300619,金银河,专用机械,7.42
3073,601688.SH,601688,华泰证券,证券,7.42
2387,600297.SH,600297,广汇汽车,汽车服务,7.41
928,002467.SZ,002467,二六三,电信运营,7.4
3349,603477.SH,603477,振静股份,纺织,7.4
983,002522.SZ,002522,浙江众成,塑料,7.39
3093,601857.SH,601857,中国石油,石油开采,7.38
1648,300259.SZ,300259,新天科技,电器仪表,7.37
1243,002790.SZ,002790,瑞尔特,家居用品,7.36
2279,600171.SH,600171,上海贝岭,半导体,7.36
1110,002650.SZ,002650,加加食品,食品,7.35
2808,600797.SH,600797,浙大网新,软件服务,7.34
1316,002869.SZ,002869,金溢科技,通信设备,7.32
485,002023.SZ,002023,海特高新,航空,7.32
3143,603007.SH,603007,花王股份,建筑施工,7.31
17,000021.SZ,000021,深科技,电脑设备,7.31
2781,600767.SH,600767,ST运盛,医疗保健,7.31
894,002433.SZ,002433,太安堂,中成药,7.3
1640,300251.SZ,300251,光线传媒,影视音像,7.3
490,002028.SZ,002028,思源电气,电气设备,7.29
2436,600355.SH,600355,精伦电子,元器件,7.29
2834,600826.SH,600826,兰生股份,商贸代理,7.28
3404,603609.SH,603609,禾丰牧业,饲料,7.28
1828,300441.SZ,300441,鲍斯股份,机床制造,7.28
977,002516.SZ,002516,旷达科技,纺织,7.28
2568,600530.SH,600530,交大昂立,医疗保健,7.27
3028,601330.SH,601330,绿色动力,环境保护,7.27
2381,600289.SH,600289,*ST信通,软件服务,7.27
2483,600410.SH,600410,华胜天成,软件服务,7.27
278,000735.SZ,000735,罗牛山,农业综合,7.26
3522,603861.SH,603861,白云电器,电气设备,7.26
2521,600477.SH,600477,杭萧钢构,钢加工,7.26
150,000561.SZ,000561,烽火电子,通信设备,7.26
3510,603828.SH,603828,柯利达,装修装饰,7.25
591,002129.SZ,002129,中环股份,半导体,7.24
1500,300110.SZ,300110,华仁药业,化学制药,7.24
1645,300256.SZ,300256,星星科技,元器件,7.23
2906,600917.SH,600917,重庆燃气,供气供热,7.23
2078,300698.SZ,300698,万马科技,通信设备,7.23
849,002388.SZ,002388,新亚制程,元器件,7.23
483,002021.SZ,002021,中捷资源,纺织机械,7.22
1381,002940.SZ,002940,昂利康,化学制药,7.22
1718,300329.SZ,300329,海伦钢琴,文教休闲,7.22
1631,300242.SZ,300242,佳云科技,互联网,7.2
3175,603042.SH,603042,华脉科技,通信设备,7.18
1414,300023.SZ,300023,宝德股份,专用机械,7.18
897,002436.SZ,002436,兴森科技,元器件,7.18
3587,603990.SH,603990,麦迪科技,软件服务,7.17
3437,603677.SH,603677,奇精机械,机械基件,7.17
191,000616.SZ,000616,海航投资,全国地产,7.16
3289,603306.SH,603306,华懋科技,汽车配件,7.16
594,002132.SZ,002132,恒星科技,钢加工,7.16
1051,002591.SZ,002591,恒大高新,化工原料,7.15
1245,002792.SZ,002792,通宇通讯,通信设备,7.15
3134,601997.SH,601997,贵阳银行,银行,7.15
596,002134.SZ,002134,天津普林,元器件,7.14
681,002219.SZ,002219,恒康医疗,中成药,7.14
801,002340.SZ,002340,格林美,小金属,7.13
1785,300398.SZ,300398,飞凯材料,染料涂料,7.13
27,000034.SZ,000034,神州数码,综合类,7.13
2442,600362.SH,600362,江西铜业,铜,7.12
3582,603985.SH,603985,恒润股份,机械基件,7.12
1202,002746.SZ,002746,仙坛股份,农业综合,7.12
474,002012.SZ,002012,凯恩股份,造纸,7.12
426,000960.SZ,000960,锡业股份,小金属,7.12
1646,300257.SZ,300257,开山股份,机械基件,7.12
3557,603920.SH,603920,世运电路,元器件,7.11
1557,300167.SZ,300167,迪威迅,通信设备,7.11
2595,600563.SH,600563,法拉电子,元器件,7.11
1467,300077.SZ,300077,国民技术,半导体,7.11
3150,603015.SH,603015,弘讯科技,电气设备,7.09
45,000060.SZ,000060,中金岭南,铅锌,7.09
700,002238.SZ,002238,天威视讯,影视音像,7.09
3506,603822.SH,603822,嘉澳环保,环境保护,7.09
2515,600467.SH,600467,好当家,渔业,7.09
84,000415.SZ,000415,渤海租赁,多元金融,7.09
3040,601398.SH,601398,工商银行,银行,7.08
329,000815.SZ,000815,美利云,造纸,7.08
1679,300290.SZ,300290,荣科科技,软件服务,7.08
3256,603214.SH,603214,爱婴室,百货,7.08
2897,600895.SH,600895,张江高科,园区开发,7.08
1910,300523.SZ,300523,辰安科技,软件服务,7.07
2460,600382.SH,600382,广东明珠,商贸代理,7.07
2459,600381.SH,600381,青海春天,医疗保健,7.07
602,002140.SZ,002140,东华科技,建筑施工,7.06
668,002206.SZ,002206,海利得,化纤,7.06
2151,600019.SH,600019,宝钢股份,普钢,7.06
1462,300072.SZ,300072,三聚环保,环境保护,7.06
2803,600792.SH,600792,云煤能源,焦炭加工,7.04
35,000043.SZ,000043,中航善达,房产服务,7.04
284,000751.SZ,000751,锌业股份,铅锌,7.03
1491,300101.SZ,300101,振芯科技,通信设备,7.03
2060,300680.SZ,300680,隆盛科技,汽车配件,7.03
43,000058.SZ,000058,深赛格,元器件,7.02
3373,603556.SH,603556,海兴电力,电器仪表,7.02
2278,600170.SH,600170,上海建工,建筑施工,7.01
2561,600522.SH,600522,中天科技,通信设备,7.01
3376,603559.SH,603559,中通国脉,通信设备,7.01
2898,600896.SH,600896,*ST海投,水运,7.0
407,000930.SZ,000930,中粮生化,农业综合,7.0
576,002114.SZ,002114,罗平锌电,铅锌,7.0
946,002485.SZ,002485,希努尔,服饰,6.98
415,000939.SZ,000939,*ST凯迪,新型电力,6.98
1024,002564.SZ,002564,天沃科技,化工机械,6.98
1923,300537.SZ,300537,广信材料,染料涂料,6.97
2990,601137.SH,601137,博威合金,铜,6.97
1411,300020.SZ,300020,银江股份,软件服务,6.97
1709,300320.SZ,300320,海达股份,橡胶,6.97
3227,603157.SH,603157,拉夏贝尔,服饰,6.97
855,002394.SZ,002394,联发股份,纺织,6.97
1577,300188.SZ,300188,美亚柏科,软件服务,6.97
2383,600291.SH,600291,西水股份,保险,6.96
2044,300664.SZ,300664,鹏鹞环保,环境保护,6.96
1941,300556.SZ,300556,丝路视觉,软件服务,6.96
673,002211.SZ,002211,宏达新材,橡胶,6.95
3047,601566.SH,601566,九牧王,服饰,6.94
2580,600546.SH,600546,山煤国际,煤炭开采,6.94
2860,600857.SH,600857,宁波中百,百货,6.94
2100,300722.SZ,300722,新余国科,专用机械,6.93
2467,600390.SH,600390,五矿资本,多元金融,6.93
2988,601127.SH,601127,小康股份,汽车配件,6.92
3377,603566.SH,603566,普莱柯,生物制药,6.91
3342,603416.SH,603416,信捷电气,电气设备,6.91
1597,300208.SZ,300208,青岛中程,电气设备,6.91
3195,603085.SH,603085,天成自控,汽车配件,6.91
2076,300696.SZ,300696,爱乐达,航空,6.9
1819,300432.SZ,300432,富临精工,汽车配件,6.9
1590,300201.SZ,300201,海伦哲,专用机械,6.9
2576,600539.SH,600539,*ST狮头,水泥,6.9
83,000413.SZ,000413,东旭光电,元器件,6.9
1159,002699.SZ,002699,美盛文化,服饰,6.89
1037,002577.SZ,002577,雷柏科技,电脑设备,6.88
2722,600705.SH,600705,中航资本,多元金融,6.87
2557,600518.SH,600518,康美药业,中成药,6.86
2530,600487.SH,600487,亨通光电,通信设备,6.85
860,002399.SZ,002399,海普瑞,化学制药,6.84
2883,600881.SH,600881,亚泰集团,水泥,6.84
3209,603110.SH,603110,东方材料,染料涂料,6.84
963,002502.SZ,002502,骅威文化,影视音像,6.83
3075,601699.SH,601699,潞安环能,煤炭开采,6.82
2662,600638.SH,600638,新黄浦,区域地产,6.82
313,000795.SZ,000795,英洛华,矿物制品,6.82
1357,002913.SZ,002913,奥士康,元器件,6.82
3471,603730.SH,603730,岱美股份,汽车配件,6.82
1847,300460.SZ,300460,惠伦晶体,元器件,6.82
1170,002712.SZ,002712,思美传媒,广告包装,6.81
3158,603023.SH,603023,威帝股份,汽车配件,6.81
38,000048.SZ,000048,*ST康达,饲料,6.81
1167,002708.SZ,002708,光洋股份,汽车配件,6.81
3124,601968.SH,601968,宝钢包装,广告包装,6.81
3015,601228.SH,601228,广州港,港口,6.81
613,002151.SZ,002151,北斗星通,通信设备,6.8
1289,002840.SZ,002840,华统股份,食品,6.8
2842,600835.SH,600835,上海机电,运输设备,6.79
6,000008.SZ,000008,神州高铁,运输设备,6.79
2829,600821.SH,600821,津劝业,百货,6.78
774,002313.SZ,002313,日海智能,通信设备,6.77
885,002424.SZ,002424,贵州百灵,中成药,6.77
766,002305.SZ,002305,南国置业,区域地产,6.77
1797,300410.SZ,300410,正业科技,电器仪表,6.77
1183,002726.SZ,002726,龙大肉食,食品,6.76
1745,300356.SZ,300356,光一科技,电气设备,6.76
3,000005.SZ,000005,世纪星源,环境保护,6.75
180,000603.SZ,000603,盛达矿业,铅锌,6.75
3066,601633.SH,601633,长城汽车,汽车整车,6.75
1895,300508.SZ,300508,维宏股份,软件服务,6.75
449,000988.SZ,000988,华工科技,电器仪表,6.74
799,002338.SZ,002338,奥普光电,电器仪表,6.73
398,000920.SZ,000920,南方汇通,环境保护,6.73
1732,300343.SZ,300343,联创互联,互联网,6.73
201,000629.SZ,000629,攀钢钒钛,小金属,6.72
3444,603688.SH,603688,石英股份,矿物制品,6.72
1311,002864.SZ,002864,盘龙药业,中成药,6.71
222,000666.SZ,000666,经纬纺机,纺织机械,6.7
448,000987.SZ,000987,越秀金控,多元金融,6.7
1353,002909.SZ,002909,集泰股份,化工原料,6.7
3097,601866.SH,601866,中远海发,水运,6.7
1163,002703.SZ,002703,浙江世宝,汽车配件,6.69
170,000591.SZ,000591,太阳能,新型电力,6.69
1540,300150.SZ,300150,世纪瑞尔,软件服务,6.68
3422,603650.SH,603650,彤程新材,化工原料,6.68
2098,300720.SZ,300720,海川智能,电器仪表,6.68
616,002154.SZ,002154,报喜鸟,服饰,6.67
2282,600175.SH,600175,美都能源,综合类,6.67
1079,002619.SZ,002619,艾格拉斯,互联网,6.67
298,000776.SZ,000776,广发证券,证券,6.66
2435,600354.SH,600354,敦煌种业,种植业,6.66
1806,300419.SZ,300419,浩丰科技,软件服务,6.66
2112,300736.SZ,300736,百邦科技,通信设备,6.66
2542,600501.SH,600501,航天晨光,汽车配件,6.66
396,000918.SZ,000918,嘉凯城,全国地产,6.66
8,000010.SZ,000010,美丽生态,建筑施工,6.66
1803,300416.SZ,300416,苏试试验,电器仪表,6.65
61,000150.SZ,000150,宜华健康,医疗保健,6.65
33,000040.SZ,000040,东旭蓝天,新型电力,6.65
1720,300331.SZ,300331,苏大维格,元器件,6.64
2797,600784.SH,600784,鲁银投资,普钢,6.64
3046,601558.SH,601558,ST锐电,电气设备,6.64
3135,601998.SH,601998,中信银行,银行,6.64
3005,601199.SH,601199,江南水务,水务,6.63
498,002036.SZ,002036,联创电子,元器件,6.62
3484,603778.SH,603778,乾景园林,建筑施工,6.62
791,002330.SZ,002330,得利斯,食品,6.62
2954,601006.SH,601006,大秦铁路,铁路,6.62
2675,600652.SH,600652,游久游戏,互联网,6.61
1954,300570.SZ,300570,太辰光,元器件,6.61
3367,603528.SH,603528,多伦科技,软件服务,6.61
3239,603179.SH,603179,新泉股份,汽车配件,6.61
3476,603757.SH,603757,大元泵业,专用机械,6.61
145,000555.SZ,000555,神州信息,软件服务,6.6
47,000062.SZ,000062,深圳华强,批发业,6.6
347,000838.SZ,000838,财信发展,区域地产,6.59
2292,600186.SH,600186,莲花健康,食品,6.58
671,002209.SZ,002209,达意隆,轻工机械,6.58
1019,002559.SZ,002559,亚威股份,机床制造,6.57
1269,002819.SZ,002819,东方中科,电器仪表,6.57
3016,601229.SH,601229,上海银行,银行,6.57
2246,600131.SH,600131,岷江水电,水力发电,6.56
2630,600601.SH,600601,方正科技,电脑设备,6.56
3504,603818.SH,603818,曲美家居,家居用品,6.55
