,ts_code,name,industry,continuous_fall,average_p_change,accumulate_p_change,last_p_change,circ_mv
73,000400.SZ,许继电气,电气设备,1.0,1.887,1.887,4.444,1137207.564
870,002409.SZ,雅克科技,化工原料,1.0,1.889,1.889,4.821,310613.8284
77,000404.SZ,长虹华意,专用机械,1.0,1.896,1.896,3.721,309054.8406
965,002504.SZ,弘高创意,装修装饰,1.0,1.897,1.897,4.787,163332.2946
2493,600436.SH,片仔癀,中成药,1.0,1.902,1.902,1.991,6395765.7432
2396,600312.SH,平高电气,电气设备,1.0,1.904,1.904,4.396,1289075.2436
3345,603488.SH,展鹏科技,电气设备,1.0,1.906,1.906,4.614,80954.2458
529,002067.SZ,景兴纸业,造纸,1.0,1.907,1.907,5.08,383136.093
2663,600644.SH,乐山电力,水力发电,1.0,1.908,1.908,4.12,299350.7664
42,000056.SZ,皇庭国际,房产服务,1.0,1.912,1.912,6.567,513320.4621
1127,002667.SZ,鞍重股份,工程机械,1.0,1.912,1.912,4.185,118368.9218
2865,600867.SH,通化东宝,生物制药,1.0,1.914,1.914,5.184,2735238.3408
862,002401.SZ,中远海科,软件服务,1.0,1.919,1.919,4.46,316687.8797
2485,600422.SH,昆药集团,中成药,1.0,1.92,1.92,4.058,544741.5683
2098,300723.SZ,一品红,化学制药,1.0,1.922,1.922,3.483,153265.3323
1514,300127.SZ,银河磁体,元器件,2.0,0.962,1.923,5.332,291615.5188
1357,002913.SZ,奥士康,元器件,1.0,1.924,1.924,4.286,169117.048
1577,300191.SZ,潜能恒信,石油开采,1.0,1.934,1.934,5.629,345722.1475
1471,300084.SZ,海默科技,石油开采,1.0,1.94,1.94,4.325,182991.7805
2087,300711.SZ,广哈通信,通信设备,1.0,1.942,1.942,4.274,91544.175
1634,300248.SZ,新开普,软件服务,1.0,1.946,1.946,9.669,272939.632
3184,603078.SH,江化微,化工原料,1.0,1.949,1.949,7.543,148130.9739
1307,002860.SZ,星帅尔,电气设备,1.0,1.95,1.95,6.327,102531.4907
1706,300320.SZ,海达股份,橡胶,1.0,1.953,1.953,4.406,246825.4026
1443,300055.SZ,万邦达,环境保护,1.0,1.956,1.956,6.01,716446.4752
3392,603602.SH,纵横通信,通信设备,1.0,1.962,1.962,4.811,202429.4272
1799,300415.SZ,伊之密,专用机械,1.0,1.967,1.967,4.896,207627.1292
1846,300462.SZ,华铭智能,专用机械,1.0,1.973,1.973,5.243,130449.8664
812,002351.SZ,漫步者,电脑设备,1.0,1.975,1.975,4.401,172685.2766
2848,600848.SH,上海临港,园区开发,1.0,1.976,1.976,4.552,1828221.6772
3050,601601.SH,中国太保,保险,1.0,1.982,1.982,10.015,23135056.0
1793,300409.SZ,道氏技术,陶瓷,1.0,1.986,1.986,10.014,371773.0311
1919,300536.SZ,农尚环境,建筑施工,1.0,1.989,1.989,4.225,58788.3433
1324,002878.SZ,元隆雅图,文教休闲,1.0,1.994,1.994,6.257,99170.9103
236,000682.SZ,东方电子,电气设备,1.0,1.995,1.995,4.157,416635.2931
2678,600662.SH,强生控股,公共交通,1.0,1.996,1.996,4.783,507720.5761
2639,600616.SH,金枫酒业,红黄药酒,1.0,1.996,1.996,3.523,272233.5526
138,000547.SZ,航天发展,通信设备,1.0,2.0,2.0,7.255,1219119.698
3108,601919.SH,中远海控,水运,1.0,2.0,2.0,7.843,3779658.8067
1015,002555.SZ,三七互娱,互联网,1.0,2.003,2.003,8.429,2109693.3736
1713,300327.SZ,中颖电子,半导体,1.0,2.006,2.006,3.891,557206.0033
2300,600200.SH,江苏吴中,综合类,1.0,2.012,2.012,4.856,494256.3068
853,002392.SZ,北京利尔,其他建材,1.0,2.017,2.017,5.085,274156.5403
2614,600589.SH,广东榕泰,塑料,1.0,2.022,2.022,3.965,312263.9258
676,002214.SZ,大立科技,电器仪表,1.0,2.025,2.025,5.191,246194.4453
2198,600084.SH,中葡股份,红黄药酒,2.0,1.029,2.027,3.974,352850.2246
3098,601882.SH,海天精工,机床制造,1.0,2.028,2.028,3.975,105411.78
533,002071.SZ,长城影视,影视音像,1.0,2.036,2.036,4.656,244697.1909
1948,300567.SZ,精测电子,电器仪表,1.0,2.04,2.04,6.909,559429.2113
2627,600603.SH,广汇物流,仓储物流,1.0,2.046,2.046,4.677,236908.2888
2073,300696.SZ,爱乐达,航空,1.0,2.048,2.048,4.058,117293.4772
2646,600623.SH,华谊集团,汽车配件,1.0,2.048,2.048,5.785,1679400.498
2554,600520.SH,文一科技,机械基件,1.0,2.052,2.052,4.691,222752.58
989,002529.SZ,海源复材,专用机械,1.0,2.055,2.055,3.222,153800.0
295,000766.SZ,通化金马,中成药,1.0,2.068,2.068,3.618,410618.0159
2822,600819.SH,耀皮玻璃,玻璃,1.0,2.069,2.069,4.279,346053.639
1499,300112.SZ,万讯自控,电器仪表,1.0,2.069,2.069,5.27,145261.5166
1276,002826.SZ,易明医药,中成药,1.0,2.07,2.07,3.963,148541.0387
3153,603025.SH,大豪科技,电脑设备,1.0,2.074,2.073,6.74,1055918.0758
148,000559.SZ,万向钱潮,汽车配件,1.0,2.072,2.073,5.076,1709705.7613
243,000691.SZ,亚太实业,区域地产,1.0,2.074,2.074,4.063,133914.1843
1672,300286.SZ,安科瑞,电器仪表,1.0,2.076,2.076,4.818,171783.8446
2479,600415.SH,小商品城,商品城,1.0,2.078,2.078,9.924,2351468.524
2648,600626.SH,申达股份,纺织,1.0,2.079,2.079,4.259,399866.7054
2229,600118.SH,中国卫星,航空,1.0,2.081,2.081,5.69,2635768.2819
1441,300053.SZ,欧比特,半导体,1.0,2.088,2.087,4.771,536772.1269
1285,002836.SZ,新宏泽,广告包装,1.0,2.088,2.088,3.712,77167.792
2328,600232.SH,金鹰股份,纺织,1.0,2.091,2.091,3.911,203512.9476
1501,300114.SZ,中航电测,元器件,1.0,2.093,2.093,6.492,552361.0666
1834,300450.SZ,先导智能,专用机械,1.0,2.094,2.094,10.0,1666071.0409
1601,300215.SZ,电科院,电气设备,1.0,2.097,2.097,5.055,404431.8942
2880,600883.SH,博闻科技,水泥,1.0,2.099,2.099,3.377,166205.952
2078,300701.SZ,森霸传感,元器件,1.0,2.1,2.1,4.024,79158.086
382,000900.SZ,现代投资,路桥,1.0,2.103,2.103,7.78,714372.8253
2683,600667.SH,太极实业,半导体,1.0,2.104,2.104,5.071,789814.8423
1624,300238.SZ,冠昊生物,医疗保健,1.0,2.109,2.109,4.977,275019.7402
2097,300722.SZ,新余国科,专用机械,1.0,2.109,2.109,3.584,68200.0
1766,300382.SZ,斯莱克,专用机械,1.0,2.109,2.109,7.917,353949.4736
3081,601801.SH,皖新传媒,出版业,1.0,2.11,2.11,4.821,1513784.8049
3075,601777.SH,力帆股份,摩托车,1.0,2.113,2.113,3.908,571370.9305
1682,300296.SZ,利亚德,半导体,1.0,2.12,2.12,6.838,1583839.7015
344,000835.SZ,长城动漫,影视音像,1.0,2.123,2.123,4.388,136908.54
1451,300064.SZ,豫金刚石,矿物制品,1.0,2.123,2.123,4.782,305250.1528
280,000737.SZ,*ST南风,日用化工,1.0,2.128,2.128,1.823,214565.16
2759,600748.SH,上实发展,全国地产,1.0,2.128,2.128,9.135,1256147.3295
2037,300660.SZ,江苏雷利,电气设备,1.0,2.136,2.136,4.135,99659.826
2935,600990.SH,四创电子,通信设备,1.0,2.137,2.137,8.418,595063.9801
3069,601699.SH,潞安环能,煤炭开采,1.0,2.139,2.139,4.843,2396118.7692
3370,603559.SH,中通国脉,通信设备,1.0,2.145,2.145,4.072,193022.358
2745,600734.SH,实达集团,电脑设备,1.0,2.155,2.155,4.591,298998.6449
797,002336.SZ,人人乐,超市连锁,1.0,2.161,2.161,3.526,249009.5
1259,002808.SZ,恒久科技,元器件,1.0,2.163,2.163,2.701,123166.457
1585,300199.SZ,翰宇药业,化学制药,1.0,2.164,2.164,6.132,526592.9347
692,002230.SZ,科大讯飞,软件服务,1.0,2.164,2.164,8.016,6040840.962
2379,600292.SH,远达环保,环境保护,1.0,2.174,2.174,5.142,463024.4158
1756,300371.SZ,汇中股份,电器仪表,1.0,2.176,2.175,3.62,124709.8157
39,000049.SZ,德赛电池,电气设备,1.0,2.177,2.177,4.869,707269.9211
1496,300109.SZ,新开源,化工原料,1.0,2.18,2.18,6.607,198030.2398
596,002134.SZ,天津普林,元器件,1.0,2.184,2.184,3.664,166931.9925
2082,300706.SZ,阿石创,元器件,1.0,2.186,2.186,4.916,157310.9594
2196,600082.SH,海泰发展,园区开发,2.0,1.122,2.198,9.247,321996.9186
1080,002620.SZ,瑞和股份,装修装饰,1.0,2.198,2.198,5.069,207654.2262
471,002009.SZ,天奇股份,工程机械,1.0,2.203,2.203,4.095,286018.537
1768,300384.SZ,三联虹普,纺织机械,1.0,2.206,2.206,6.059,276988.7136
291,000759.SZ,中百集团,超市连锁,1.0,2.207,2.207,5.98,434207.1818
2422,600343.SH,航天动力,航空,1.0,2.21,2.21,5.405,622251.1893
2018,300640.SZ,德艺文创,文教休闲,1.0,2.211,2.211,3.245,54153.225
204,000632.SZ,三木集团,综合类,1.0,2.211,2.211,3.846,201089.6738
2814,600810.SH,神马股份,化纤,1.0,2.214,2.214,4.257,617422.88
1542,300155.SZ,安居宝,元器件,1.0,2.222,2.222,4.348,146519.1584
2726,600715.SH,文投控股,影视音像,1.0,2.227,2.227,10.022,648520.798
3440,603690.SH,至纯科技,专用机械,1.0,2.23,2.229,10.0,190619.968
449,000988.SZ,华工科技,电器仪表,1.0,2.232,2.232,4.294,1440530.7116
68,000159.SZ,国际实业,石油贸易,1.0,2.232,2.232,4.585,230248.5906
254,000707.SZ,*ST双环,化工原料,1.0,2.236,2.236,3.438,153631.7517
3443,603698.SH,航天工程,专用机械,1.0,2.243,2.243,3.871,663803.0
645,002183.SZ,怡亚通,仓储物流,1.0,2.245,2.245,9.98,1168331.6843
326,000811.SZ,冰轮环境,工程机械,1.0,2.245,2.245,5.574,408149.5763
1732,300346.SZ,南大光电,元器件,1.0,2.246,2.246,4.833,282682.2567
229,000673.SZ,当代东方,影视音像,1.0,2.247,2.247,10.11,394447.9488
388,000908.SZ,景峰医药,化学制药,1.0,2.252,2.252,3.744,333004.9382
1196,002739.SZ,万达电影,影视音像,1.0,2.253,2.253,7.22,4028415.0501
573,002111.SZ,威海广泰,航空,1.0,2.263,2.263,3.66,411599.8898
1722,300336.SZ,新文化,影视音像,1.0,2.263,2.263,4.628,367270.4682
1651,300265.SZ,通光线缆,电气设备,1.0,2.266,2.266,4.834,350566.8217
2223,600112.SH,天成控股,电气设备,1.0,2.267,2.267,6.158,219467.2886
1488,300101.SZ,振芯科技,通信设备,1.0,2.268,2.268,4.529,621643.7493
3462,603727.SH,博迈科,石油开采,1.0,2.271,2.271,4.288,129212.94
732,002271.SZ,东方雨虹,其他建材,1.0,2.275,2.275,5.395,1882635.0757
3213,603128.SH,华贸物流,仓储物流,1.0,2.281,2.281,3.945,578611.5288
282,000739.SZ,普洛药业,化学制药,1.0,2.284,2.284,3.643,1011498.8253
1296,002848.SZ,高斯贝尔,通信设备,1.0,2.284,2.284,6.292,137693.9869
2446,600372.SH,中航电子,航空,1.0,2.291,2.291,5.6,2819968.7556
2023,300645.SZ,正元智慧,软件服务,1.0,2.309,2.309,4.978,154197.8411
1169,002711.SZ,欧浦智网,仓储物流,1.0,2.314,2.314,7.035,447371.1326
3475,603773.SH,沃格光电,元器件,1.0,2.315,2.315,5.819,116116.045
3011,601231.SH,环旭电子,元器件,1.0,2.32,2.32,1.943,2739487.7872
336,000823.SZ,超声电子,元器件,1.0,2.321,2.321,3.452,563229.6171
3171,603045.SH,福达合金,电气设备,1.0,2.329,2.329,4.01,70765.82
1992,300613.SZ,富瀚微,半导体,1.0,2.33,2.33,6.675,142531.8895
1661,300275.SZ,梅安森,软件服务,1.0,2.331,2.331,4.796,102779.7369
1302,002855.SZ,捷荣技术,塑料,1.0,2.336,2.336,4.239,79980.6
2353,600261.SH,阳光照明,家用电器,2.0,1.173,2.339,4.0,528565.4665
1858,300474.SZ,景嘉微,元器件,1.0,2.34,2.34,7.718,281813.2859
647,002185.SZ,华天科技,半导体,1.0,2.342,2.342,3.345,1250567.6437
618,002156.SZ,通富微电,半导体,1.0,2.357,2.357,4.276,1096982.596
197,000625.SZ,长安汽车,汽车整车,1.0,2.361,2.361,3.114,3362227.673
1180,002723.SZ,金莱特,家用电器,1.0,2.365,2.365,3.96,164099.25
2625,600601.SH,方正科技,电脑设备,1.0,2.373,2.373,4.636,693585.6205
1419,300031.SZ,宝通科技,互联网,1.0,2.374,2.374,5.011,360411.9611
691,002229.SZ,鸿博股份,广告包装,1.0,2.381,2.381,5.685,336772.173
877,002416.SZ,爱施德,电器连锁,1.0,2.385,2.385,5.376,689826.2062
1811,300427.SZ,红相股份,电气设备,1.0,2.389,2.389,3.25,303518.2438
1431,300043.SZ,星辉娱乐,文教休闲,1.0,2.406,2.406,5.222,363790.3076
1404,300016.SZ,北陆药业,中成药,1.0,2.411,2.411,6.233,306563.8606
1363,002920.SZ,德赛西威,汽车配件,1.0,2.414,2.414,8.039,313944.1
1475,300088.SZ,长信科技,元器件,1.0,2.416,2.416,5.445,1314051.4968
2304,600206.SH,有研新材,半导体,1.0,2.427,2.427,5.237,707928.9122
1632,300246.SZ,宝莱特,医疗保健,1.0,2.439,2.439,4.762,142235.1018
1606,300220.SZ,金运激光,元器件,1.0,2.448,2.448,4.867,148028.9119
1526,300139.SZ,晓程科技,元器件,1.0,2.458,2.458,4.04,175026.3352
1873,300489.SZ,中飞股份,铝,1.0,2.482,2.482,4.219,95416.435
1552,300165.SZ,天瑞仪器,电器仪表,1.0,2.483,2.483,4.846,149988.442
1871,300487.SZ,蓝晓科技,化工原料,1.0,2.489,2.489,6.794,400349.2592
1920,300537.SZ,广信材料,染料涂料,1.0,2.5,2.5,4.065,107330.5071
250,000701.SZ,厦门信达,综合类,1.0,2.508,2.508,3.975,256968.1594
3152,603023.SH,威帝股份,汽车配件,1.0,2.524,2.524,5.303,200160.0
889,002428.SZ,云南锗业,小金属,1.0,2.528,2.528,10.015,459922.4703
3282,603305.SH,旭升股份,汽车配件,1.0,2.529,2.529,9.866,202886.0317
1391,300003.SZ,乐普医疗,医疗保健,1.0,2.53,2.53,3.14,3483635.8147
1609,300223.SZ,北京君正,半导体,1.0,2.532,2.532,4.613,269215.9257
602,002140.SZ,东华科技,建筑施工,1.0,2.537,2.537,5.095,317372.5558
1537,300150.SZ,世纪瑞尔,软件服务,1.0,2.542,2.542,5.165,234552.1521
221,000665.SZ,湖北广电,影视音像,1.0,2.548,2.548,4.348,534373.4113
1111,002651.SZ,利君股份,专用机械,1.0,2.548,2.548,5.383,212723.3211
1915,300532.SZ,今天国际,软件服务,1.0,2.549,2.549,10.025,158862.0159
1665,300279.SZ,和晶科技,元器件,1.0,2.559,2.559,5.374,171599.1787
1892,300508.SZ,维宏股份,软件服务,1.0,2.559,2.559,5.767,61426.3519
3275,603289.SH,泰瑞机器,专用机械,1.0,2.561,2.561,5.232,120159.6201
345,000836.SZ,富通鑫茂,通信设备,1.0,2.576,2.576,4.338,552260.7502
2277,600175.SH,美都能源,综合类,1.0,2.597,2.597,5.485,612759.3773
1945,300563.SZ,神宇股份,通信设备,1.0,2.605,2.605,5.305,89136.425
593,002131.SZ,利欧股份,互联网,3.0,0.877,2.614,8.917,664131.4351
1701,300315.SZ,掌趣科技,互联网,1.0,2.616,2.616,7.649,984149.0393
777,002316.SZ,亚联发展,软件服务,1.0,2.635,2.635,5.263,240599.1873
2429,600353.SH,旭光股份,元器件,1.0,2.637,2.637,4.15,286540.44
971,002510.SZ,天汽模,汽车配件,1.0,2.651,2.651,4.225,349360.5906
2101,300726.SZ,宏达电子,元器件,1.0,2.652,2.652,7.275,204093.9148
2061,300684.SZ,中石科技,化工原料,1.0,2.654,2.654,10.013,266154.8834
3290,603318.SH,派思股份,专用机械,1.0,2.668,2.668,9.842,561016.3764
1655,300269.SZ,联建光电,半导体,1.0,2.672,2.672,5.204,198985.7894
1457,300070.SZ,碧水源,环境保护,1.0,2.676,2.676,8.294,1842168.6461
389,000909.SZ,数源科技,综合类,1.0,2.688,2.688,3.927,246935.6086
414,000938.SZ,紫光股份,软件服务,1.0,2.7,2.7,6.813,1148854.784
1278,002828.SZ,贝肯能源,石油开采,1.0,2.703,2.703,5.008,122170.0784
3169,603042.SH,华脉科技,通信设备,1.0,2.709,2.709,4.348,147905.8294
1588,300202.SZ,聚龙股份,专用机械,2.0,1.381,2.715,9.985,304535.8726
2439,600365.SH,通葡股份,红黄药酒,1.0,2.716,2.716,10.096,183200.0
1696,300310.SZ,宜通世纪,通信设备,1.0,2.717,2.717,3.351,368222.9337
1842,300458.SZ,全志科技,元器件,1.0,2.736,2.736,5.896,521655.9853
1829,300445.SZ,康斯特,电器仪表,1.0,2.76,2.76,3.67,101964.9004
2540,600505.SH,西昌电力,水力发电,1.0,2.765,2.765,2.242,249364.17
1608,300222.SZ,科大智能,电气设备,1.0,2.783,2.783,4.739,581577.1512
3024,601336.SH,新华保险,保险,3.0,0.931,2.783,10.0,10506443.3949
2117,300745.SZ,欣锐科技,汽车配件,1.0,2.791,2.791,4.311,106675.38
2827,600824.SH,益民集团,百货,1.0,2.793,2.793,4.62,405800.4231
2505,600460.SH,士兰微,半导体,1.0,2.793,2.793,5.978,1535112.0884
2086,300710.SZ,万隆光电,通信设备,1.0,2.806,2.806,6.667,79921.216
1798,300414.SZ,中光防雷,元器件,1.0,2.814,2.814,3.832,268869.5068
2435,600360.SH,华微电子,半导体,1.0,2.829,2.829,4.207,477925.924
1454,300067.SZ,安诺其,染料涂料,1.0,2.846,2.846,4.059,284379.9429
757,002296.SZ,辉煌科技,通信设备,1.0,2.847,2.847,4.325,194659.1605
3218,603138.SH,海量数据,软件服务,1.0,2.85,2.85,5.065,104136.7236
3113,601949.SH,中国出版,出版业,1.0,2.851,2.851,5.97,199299.7539
1900,300516.SZ,久之洋,电器仪表,1.0,2.861,2.861,5.307,155147.4
267,000721.SZ,西安饮食,酒店餐饮,1.0,2.878,2.878,3.263,193057.3821
2756,600745.SH,闻泰科技,通信设备,1.0,2.882,2.882,9.992,1851896.1206
3,000005.SZ,世纪星源,房产服务,1.0,2.922,2.922,6.309,356527.8836
1814,300430.SZ,诚益通,电器仪表,1.0,2.927,2.927,4.384,136244.1127
1434,300046.SZ,台基股份,半导体,1.0,2.936,2.937,3.932,287285.76
897,002436.SZ,兴森科技,元器件,1.0,2.941,2.941,3.878,610183.7878
798,002337.SZ,赛象科技,化工机械,1.0,2.941,2.941,5.275,281457.0178
1685,300299.SZ,富春股份,通信设备,1.0,2.946,2.946,4.377,379054.0221
1535,300148.SZ,天舟文化,出版业,1.0,2.97,2.97,7.452,357952.9557
1476,300089.SZ,文化长城,陶瓷,1.0,3.025,3.025,4.836,168215.2799
2112,300739.SZ,明阳电路,元器件,1.0,3.029,3.029,4.958,110510.4
240,000687.SZ,华讯方舟,通信设备,1.0,3.03,3.03,5.481,594009.9935
1487,300100.SZ,双林股份,汽车服务,1.0,3.034,3.034,5.787,402610.8474
1468,300081.SZ,恒信东方,文教休闲,1.0,3.066,3.066,3.487,318504.5532
2333,600237.SH,铜峰电子,元器件,1.0,3.069,3.069,3.97,236470.8477
383,000901.SZ,航天科技,航空,1.0,3.098,3.098,6.26,721799.0708
3489,603803.SH,瑞斯康达,通信设备,1.0,3.103,3.103,4.097,273640.4822
7,000009.SZ,中国宝安,综合类,1.0,3.125,3.125,6.263,1115009.0487
623,002161.SZ,远望谷,通信设备,1.0,3.135,3.135,4.64,456875.8738
1449,300062.SZ,中能电气,电气设备,1.0,3.16,3.16,4.324,109629.9155
1847,300463.SZ,迈克生物,医疗保健,1.0,3.163,3.163,4.486,675076.2862
1599,300213.SZ,佳讯飞鸿,通信设备,1.0,3.244,3.244,3.689,292834.4336
2659,600640.SH,号百控股,酒店餐饮,1.0,3.259,3.259,5.5,689597.6806
988,002528.SZ,英飞拓,电脑设备,1.0,3.283,3.283,5.379,372454.328
281,000738.SZ,航发控制,航空,1.0,3.291,3.291,4.924,1660024.2442
1840,300456.SZ,耐威科技,元器件,1.0,3.311,3.311,4.573,416881.1703
926,002465.SZ,海格通信,通信设备,1.0,3.314,3.314,8.186,2024956.9365
827,002366.SZ,台海核电,专用机械,1.0,3.333,3.333,7.185,715020.9453
1082,002622.SZ,融钰集团,电气设备,1.0,3.343,3.343,7.278,334302.8661
2568,600536.SH,中国软件,软件服务,1.0,3.373,3.373,7.156,1429286.44
511,002049.SZ,紫光国微,元器件,1.0,3.377,3.377,7.954,2297478.6624
1674,300288.SZ,朗玛信息,软件服务,1.0,3.464,3.463,6.339,302859.2707
2067,300690.SZ,双一科技,电气设备,1.0,3.468,3.468,3.006,109274.6907
1568,300181.SZ,佐力药业,中成药,1.0,3.48,3.48,3.717,273816.0418
2221,600110.SH,诺德股份,电气设备,1.0,3.54,3.54,5.342,567103.8638
1461,300074.SZ,华平股份,通信设备,1.0,3.544,3.544,5.624,210797.6016
794,002333.SZ,罗普斯金,铝,1.0,3.571,3.571,7.241,301651.1658
2339,600243.SH,青海华鼎,机床制造,1.0,3.704,3.704,4.241,204942.95
2298,600198.SH,*ST大唐,通信设备,1.0,3.708,3.708,3.933,763284.0182
2068,300691.SZ,联合光电,元器件,1.0,3.774,3.774,6.743,156306.8861
1467,300080.SZ,易成新能,半导体,2.0,2.002,3.801,1.127,360426.3932
1669,300283.SZ,温州宏丰,电气设备,1.0,3.815,3.815,3.675,114143.7197
520,002058.SZ,威尔泰,电器仪表,1.0,3.821,3.821,3.915,190355.9366
1557,300170.SZ,汉得信息,软件服务,1.0,3.839,3.839,9.748,905477.0823
612,002150.SZ,通润装备,机械基件,1.0,3.884,3.883,1.469,208425.3541
2108,300735.SZ,光弘科技,通信设备,1.0,3.9,3.9,7.808,235124.178
1981,300602.SZ,飞荣达,元器件,1.0,3.926,3.926,8.702,258664.0
1767,300383.SZ,光环新网,电信运营,1.0,3.938,3.938,8.075,2379065.1068
1739,300353.SZ,东土科技,通信设备,1.0,4.043,4.043,7.393,397788.7599
828,002367.SZ,康力电梯,运输设备,1.0,4.056,4.056,6.048,413629.331
924,002463.SZ,沪电股份,元器件,1.0,4.094,4.094,10.019,1966603.4138
2240,600130.SH,波导股份,通信设备,1.0,4.126,4.126,3.263,340224.0
1698,300312.SZ,邦讯技术,通信设备,1.0,4.132,4.132,4.082,175668.8481
541,002079.SZ,苏州固锝,半导体,1.0,4.204,4.204,3.314,520833.1723
1757,300373.SZ,扬杰科技,半导体,1.0,4.345,4.345,5.008,583770.4922
1709,300323.SZ,华灿光电,半导体,1.0,4.795,4.795,4.13,655351.9037
1663,300277.SZ,海联讯,软件服务,1.0,4.851,4.851,5.821,237082.9531
186,000610.SZ,西安旅游,旅游服务,1.0,4.878,4.878,7.466,206535.0516
1983,300604.SZ,长川科技,专用机械,1.0,5.189,5.189,8.351,243144.6121
1098,002638.SZ,勤上股份,半导体,1.0,5.303,5.303,4.316,284017.2658
1438,300050.SZ,世纪鼎利,软件服务,1.0,5.342,5.342,3.486,241072.0893
1784,300400.SZ,劲拓股份,专用机械,1.0,5.44,5.44,2.762,314184.3467
1359,002916.SZ,深南电路,元器件,1.0,5.698,5.698,9.98,992433.9693
1187,002730.SZ,电光科技,电气设备,1.0,5.85,5.85,3.947,229494.21
479,002017.SZ,东信和平,通信设备,1.0,9.991,9.991,8.379,477637.4688
750,002289.SZ,宇顺电子,元器件,1.0,10.045,10.045,4.223,198391.4724
