,ts_code,name,industry,COL_DEEP_INDEX,COL_FALL_P_CHANGE,COL_CURRENT_PRICE,COL_INDAY_P_CHANGE,circ_mv
380,000898.SZ,鞍钢股份,普钢,2.0,-0.52,5.88,0.01,3615608.8307
2246,600132.SH,重庆啤酒,啤酒,1.0,-0.52,33.48,0.03,1620335.5709
3327,603369.SH,今世缘,白酒,2.0,-0.52,25.8,0.07,3236610.0
984,002523.SZ,天桥起重,工程机械,0.0,-0.52,3.76,0.01,507679.6011
3345,603456.SH,九洲药业,化学制药,1.0,-0.51,10.05,0.02,804958.3389
3456,603709.SH,中源家居,家居用品,1.0,-0.51,30.58,0.04,61160.0
3192,603081.SH,大丰实业,专用机械,0.0,-0.51,17.93,0.07,139363.1663
494,002032.SZ,苏泊尔,家用电器,1.0,-0.51,63.84,0.03,3476879.1947
1054,002594.SZ,比亚迪,汽车整车,2.0,-0.5,55.39,0.01,6324427.7296
2559,600521.SH,华海药业,化学制药,1.0,-0.47,16.2,0.05,2003087.7099
3544,603899.SH,晨光文具,文教休闲,1.0,-0.47,32.52,0.04,2991840.0
1184,002727.SZ,一心堂,医药商业,1.0,-0.46,26.65,0.02,778892.9221
32,000039.SZ,中集集团,轻工机械,2.0,-0.45,13.69,0.02,1735348.2346
3523,603868.SH,飞科电器,家用电器,1.0,-0.44,44.0,0.02,191840.0
2744,600729.SH,重庆百货,百货,2.0,-0.43,34.69,0.02,1409893.4071
1746,300357.SZ,我武生物,生物制药,2.0,-0.42,44.3,0.03,1125169.7372
608,002146.SZ,荣盛发展,全国地产,2.0,-0.39,10.55,0.03,4107702.6909
3218,603128.SH,华贸物流,仓储物流,1.0,-0.39,7.84,0.02,748566.7304
423,000957.SZ,中通客车,汽车整车,1.0,-0.38,8.19,0.05,485579.1246
2282,600176.SH,中国巨石,玻璃,1.0,-0.38,10.69,0.01,3743966.0216
1023,002563.SZ,森马服饰,服饰,2.0,-0.38,10.98,0.02,2019051.1468
1139,002679.SZ,福建金森,林业,1.0,-0.38,23.98,0.04,565342.888
462,001979.SZ,招商蛇口,全国地产,0.0,-0.37,21.35,0.01,5128984.0187
1238,002785.SZ,万里石,其他建材,1.0,-0.36,11.17,0.05,222391.1625
1796,300409.SZ,道氏技术,陶瓷,2.0,-0.36,21.56,0.07,506664.1309
2164,600036.SH,招商银行,银行,2.0,-0.36,31.67,0.01,65331867.0066
2718,600702.SH,舍得酒业,白酒,1.0,-0.36,28.75,0.03,947367.125
212,000651.SZ,格力电器,家用电器,2.0,-0.35,46.92,0.03,28010375.6022
3085,601800.SH,中国交建,建筑施工,2.0,-0.33,12.49,0.01,14672297.0458
991,002531.SZ,天顺风能,电气设备,1.0,-0.33,6.13,0.04,1084386.9241
156,000568.SZ,泸州老窖,白酒,2.0,-0.33,53.27,0.03,7777980.9065
2794,600782.SH,新钢股份,普钢,2.0,-0.33,6.12,0.01,1951498.29
452,000993.SZ,闽东电力,水力发电,2.0,-0.33,7.12,0.11,265576.0
353,000856.SZ,冀东装备,机械基件,1.0,-0.31,17.05,0.07,387035.0
429,000963.SZ,华东医药,化学制药,0.0,-0.31,31.95,0.01,4658867.9237
1896,300509.SZ,新美星,专用机械,1.0,-0.29,14.24,0.02,71157.28
52,000069.SZ,华侨城A,旅游景点,1.0,-0.29,6.93,0.01,4849295.5596
3511,603833.SH,欧派家居,家居用品,1.0,-0.28,101.7,0.02,936739.8143
2634,600606.SH,绿地控股,全国地产,0.0,-0.27,7.45,0.03,9065275.0168
2474,600399.SH,*ST抚钢,特种钢,0.0,-0.27,3.68,0.03,725732.8
1066,002606.SZ,大连电瓷,电气设备,2.0,-0.27,8.5,0.09,343287.3189
2161,600031.SH,三一重工,工程机械,1.0,-0.26,12.38,0.06,9971121.2241
1017,002557.SZ,洽洽食品,食品,1.0,-0.25,24.33,0.03,1233531.0
129,000537.SZ,广宇发展,区域地产,1.0,-0.23,8.97,0.01,364133.3952
2791,600779.SH,水井坊,白酒,1.0,-0.22,42.18,0.02,2060685.7542
1099,002639.SZ,雪人股份,专用机械,1.0,-0.22,9.41,0.02,485748.8909
3104,601886.SH,江河集团,装修装饰,2.0,-0.22,9.74,0.04,1124044.7
2134,300760.SZ,迈瑞医疗,医疗保健,2.0,-0.2,135.3,0.03,1645248.0
1,000002.SZ,万科A,全国地产,2.0,-0.18,28.07,0.02,27270482.3107
2301,600197.SH,伊力特,白酒,1.0,-0.17,18.72,0.07,825552.0
1246,002793.SZ,东音股份,专用机械,1.0,-0.16,12.9,0.02,83092.383
2769,600755.SH,厦门国贸,商贸代理,2.0,-0.12,8.6,0.02,1561994.3638
174,000596.SZ,古井贡酒,白酒,2.0,-0.11,91.48,0.06,3509172.8
354,000858.SZ,五粮液,白酒,2.0,-0.08,78.78,0.02,29903083.292
