,ts_code,symbol,name,industry,COL_CHG,COL_ODDS,COL_CIRC_MV
2392,300961.SZ,300961,深水海纳,环境保护,2.34,0.12,11.97
2393,300923.SZ,300923,研奥股份,运输设备,0.07,0.12,6.04
2394,002755.SZ,002755,奥赛康,化学制药,3.53,0.12,48.74
2395,600820.SH,600820,隧道股份,建筑工程,0.96,0.12,165.38
2396,000985.SZ,000985,大庆华科,化工原料,0.76,0.12,15.43
2397,000795.SZ,000795,英洛华,矿物制品,1.76,0.12,58.72
2398,605208.SH,605208,永茂泰,汽车配件,4.34,0.12,11.41
2399,300825.SZ,300825,阿尔特,汽车服务,4.53,0.12,66.06
2400,603660.SH,603660,苏州科达,通信设备,0.72,0.12,34.49
2401,603321.SH,603321,梅轮电梯,运输设备,0.71,0.12,21.83
2402,600491.SH,600491,龙元建设,建筑工程,0.8,0.12,76.79
2403,600810.SH,600810,神马股份,化纤,0.93,0.12,62.67
2404,300657.SZ,300657,弘信电子,元器件,2.3,0.11,51.72
2405,002401.SZ,002401,中远海科,软件服务,0.81,0.11,33.96
2406,000537.SZ,000537,广宇发展,区域地产,0.73,0.11,95.92
2407,601008.SH,601008,连云港,港口,0.55,0.11,37.36
2408,300065.SZ,300065,海兰信,软件服务,0.97,0.11,34.29
2409,000552.SZ,000552,靖远煤电,煤炭开采,2.01,0.11,66.69
2410,002107.SZ,002107,沃华医药,中成药,2.0,0.11,43.09
2411,002599.SZ,002599,盛通股份,广告包装,1.27,0.11,16.01
2412,002209.SZ,002209,达意隆,轻工机械,2.11,0.11,10.45
2413,000628.SZ,000628,高新发展,园区开发,1.29,0.11,16.61
2414,300753.SZ,300753,爱朋医疗,医疗保健,2.68,0.11,14.24
2415,600489.SH,600489,中金黄金,黄金,-0.54,0.11,405.29
2416,000090.SZ,000090,天健集团,建筑工程,1.56,0.11,109.48
2417,300436.SZ,300436,广生堂,化学制药,3.34,0.11,39.11
2418,603719.SH,603719,良品铺子,食品,1.83,0.11,109.54
2419,600839.SH,600839,四川长虹,家用电器,1.83,0.11,128.3
2420,300287.SZ,300287,飞利信,软件服务,-1.3,0.11,44.21
2421,300397.SZ,300397,天和防务,通信设备,0.96,0.11,46.0
2422,600830.SH,600830,香溢融通,多元金融,0.59,0.11,23.08
2423,600099.SH,600099,林海股份,摩托车,1.11,0.11,13.96
2424,603628.SH,603628,清源股份,电气设备,2.71,0.11,21.77
2425,600629.SH,600629,华建集团,建筑工程,0.95,0.11,38.8
2426,300913.SZ,300913,兆龙互连,电气设备,2.94,0.11,6.91
2427,600828.SH,600828,茂业商业,百货,0.81,0.11,64.75
2428,300399.SZ,300399,天利科技,互联网,0.46,0.11,21.41
2429,600322.SH,600322,天房发展,区域地产,0.0,0.11,22.34
2430,002771.SZ,002771,真视通,软件服务,-0.35,0.11,16.9
2431,603612.SH,603612,索通发展,矿物制品,0.79,0.11,70.47
2432,603315.SH,603315,福鞍股份,机械基件,0.5,0.11,26.77
2433,300898.SZ,300898,熊猫乳品,乳制品,2.12,0.11,12.36
2434,002577.SZ,002577,雷柏科技,IT设备,1.67,0.11,32.81
2435,300651.SZ,300651,金陵体育,文教休闲,1.67,0.11,29.63
2436,603677.SH,603677,奇精机械,机械基件,1.13,0.1,20.64
2437,300782.SZ,300782,卓胜微,元器件,1.82,0.1,792.15
2438,600113.SH,600113,浙江东日,区域地产,0.16,0.1,25.18
2439,002590.SZ,002590,万安科技,汽车配件,2.03,0.1,32.03
2440,600633.SH,600633,浙数文化,互联网,0.27,0.1,96.47
2441,002825.SZ,002825,纳尔股份,化工原料,0.95,0.1,12.68
2442,000737.SZ,000737,南风化工,日用化工,2.51,0.1,38.14
2443,000726.SZ,000726,鲁泰A,纺织,0.96,0.1,35.3
2444,002700.SZ,002700,ST浩源,供气供热,0.77,0.1,12.38
2445,600558.SH,600558,大西洋,钢加工,0.96,0.1,28.36
2446,002343.SZ,002343,慈文传媒,影视音像,0.18,0.1,26.95
2447,002047.SZ,002047,宝鹰股份,装修装饰,0.63,0.1,42.34
2448,600761.SH,600761,安徽合力,工程机械,1.24,0.1,84.68
2449,600217.SH,600217,中再资环,环境保护,-0.19,0.1,73.46
2450,003013.SZ,003013,地铁设计,建筑工程,4.79,0.1,8.41
2451,601698.SH,601698,中国卫通,电信运营,0.38,0.1,64.98
2452,600302.SH,600302,标准股份,纺织机械,1.19,0.1,14.71
2453,600668.SH,600668,尖峰集团,水泥,0.65,0.1,42.7
2454,300214.SZ,300214,日科化学,化工原料,1.84,0.1,26.17
2455,003019.SZ,003019,宸展光电,元器件,1.5,0.1,8.46
2456,601601.SH,601601,中国太保,保险,1.8,0.1,2130.56
2457,000058.SZ,000058,深赛格,元器件,0.37,0.1,29.39
2458,002211.SZ,002211,宏达新材,橡胶,-0.21,0.1,14.76
2459,002873.SZ,002873,新天药业,中成药,1.83,0.1,20.31
2460,300732.SZ,300732,设研院,建筑工程,0.39,0.1,27.69
2461,600846.SH,600846,同济科技,建筑工程,1.54,0.1,53.67
2462,002327.SZ,002327,富安娜,纺织,-0.34,0.1,43.32
2463,601956.SH,601956,东贝集团,机械基件,1.04,0.1,16.08
2464,601200.SH,601200,上海环境,环境保护,0.35,0.1,129.01
2465,002391.SZ,002391,长青股份,农药化肥,1.0,0.1,31.72
2466,300021.SZ,300021,大禹节水,农业综合,0.4,0.1,32.36
2467,300218.SZ,300218,安利股份,塑料,0.0,0.09,20.68
2468,002561.SZ,002561,徐家汇,百货,0.56,0.09,29.85
2469,000429.SZ,000429,粤高速A,路桥,0.98,0.09,93.55
2470,601933.SH,601933,永辉超市,超市连锁,0.9,0.09,533.06
2471,300265.SZ,300265,通光线缆,电气设备,1.04,0.09,31.93
2472,002462.SZ,002462,嘉事堂,医药商业,1.42,0.09,35.82
2473,300240.SZ,300240,飞力达,仓储物流,2.22,0.09,21.62
2474,600429.SH,600429,三元股份,乳制品,2.64,0.09,75.63
2475,300938.SZ,300938,信测标准,综合类,0.85,0.09,7.7
2476,600968.SH,600968,海油发展,石油开采,0.0,0.09,48.31
2477,300124.SZ,300124,汇川技术,电器仪表,0.01,0.09,1262.38
2478,000099.SZ,000099,中信海直,空运,0.46,0.09,40.0
2479,600356.SH,600356,恒丰纸业,造纸,1.29,0.09,23.48
2480,300873.SZ,300873,海晨股份,仓储物流,1.64,0.09,13.82
2481,300549.SZ,300549,优德精密,专用机械,0.98,0.09,16.43
2482,603609.SH,603609,禾丰股份,饲料,1.32,0.09,97.49
2483,002596.SZ,002596,海南瑞泽,其他建材,1.38,0.09,53.63
2484,300545.SZ,300545,联得装备,专用机械,0.29,0.09,16.54
2485,300981.SZ,300981,中红医疗,医疗保健,2.91,0.09,45.24
2486,600710.SH,600710,苏美达,工程机械,3.85,0.09,88.21
2487,300177.SZ,300177,中海达,通信设备,-0.33,0.09,48.17
2488,002298.SZ,002298,中电兴发,软件服务,0.57,0.09,39.61
2489,000833.SZ,000833,粤桂股份,造纸,-0.84,0.09,17.81
2490,300908.SZ,300908,仲景食品,食品,2.84,0.09,17.4
2491,603161.SH,603161,科华控股,汽车配件,1.81,0.09,19.53
2492,000961.SZ,000961,中南建设,建筑工程,1.95,0.09,258.72
2493,003001.SZ,003001,中岩大地,建筑工程,1.03,0.09,8.95
2494,603843.SH,603843,正平股份,建筑工程,-0.25,0.09,22.01
2495,002332.SZ,002332,仙琚制药,生物制药,2.19,0.09,130.03
2496,600070.SH,600070,浙江富润,互联网,-0.56,0.09,37.06
2497,000065.SZ,000065,北方国际,建筑工程,-1.28,0.09,51.76
2498,603036.SH,603036,如通股份,专用机械,1.1,0.09,16.92
2499,300295.SZ,300295,三六五网,互联网,0.54,0.09,17.97
2500,300066.SZ,300066,三川智慧,电器仪表,0.23,0.09,43.43
2501,600841.SH,600841,上柴股份,机械基件,0.78,0.08,47.28
2502,600658.SH,600658,电子城,园区开发,0.98,0.08,46.09
2503,603626.SH,603626,科森科技,专用机械,-0.72,0.08,40.23
2504,600717.SH,600717,天津港,港口,0.63,0.08,115.28
2505,601011.SH,601011,宝泰隆,焦炭加工,0.5,0.08,65.16
2506,605318.SH,605318,法狮龙,装修装饰,1.5,0.08,4.81
2507,300942.SZ,300942,易瑞生物,生物制药,1.77,0.08,10.32
2508,605116.SH,605116,奥锐特,化学制药,2.71,0.08,5.95
2509,300189.SZ,300189,神农科技,种植业,1.55,0.08,44.11
2510,600010.SH,600010,包钢股份,普钢,2.52,0.08,516.34
2511,300167.SZ,300167,迪威迅,通信设备,5.52,0.08,13.78
2512,300695.SZ,300695,兆丰股份,汽车配件,1.39,0.08,34.14
2513,600527.SH,600527,江南高纤,化纤,0.0,0.08,46.24
2514,300823.SZ,300823,建科机械,专用机械,1.22,0.08,8.86
2515,600508.SH,600508,上海能源,煤炭开采,1.18,0.08,68.44
2516,600785.SH,600785,新华百货,百货,1.49,0.08,26.06
2517,600909.SH,600909,华安证券,证券,0.81,0.08,225.23
2518,300932.SZ,300932,三友联众,元器件,0.23,0.08,9.68
2519,002703.SZ,002703,浙江世宝,汽车配件,4.09,0.08,32.35
2520,300377.SZ,300377,赢时胜,软件服务,-0.52,0.08,54.65
2521,300909.SZ,300909,汇创达,元器件,1.9,0.08,10.44
2522,601669.SH,601669,中国电建,建筑工程,0.26,0.08,433.52
2523,002774.SZ,002774,快意电梯,运输设备,0.16,0.08,17.25
2524,002498.SZ,002498,汉缆股份,电气设备,1.39,0.08,121.76
2525,601997.SH,601997,贵阳银行,银行,0.52,0.08,239.94
2526,601607.SH,601607,上海医药,医药商业,1.59,0.08,429.97
2527,601328.SH,601328,交通银行,银行,0.82,0.08,1927.22
2528,300629.SZ,300629,新劲刚,元器件,0.77,0.08,16.85
2529,600250.SH,600250,南纺股份,商贸代理,0.61,0.08,13.29
2530,603131.SH,603131,上海沪工,专用机械,1.98,0.08,53.64
2531,600276.SH,600276,恒瑞医药,化学制药,0.08,0.08,4385.63
2532,002480.SZ,002480,新筑股份,机械基件,0.46,0.08,28.3
2533,601801.SH,601801,皖新传媒,出版业,0.8,0.08,100.85
2534,601169.SH,601169,北京银行,银行,1.02,0.08,1042.35
2535,601888.SH,601888,中国中免,旅游服务,-0.23,0.08,6239.33
2536,000558.SZ,000558,莱茵体育,文教休闲,0.98,0.08,39.81
2537,000416.SZ,000416,民生控股,多元金融,1.18,0.08,22.7
2538,002875.SZ,002875,安奈儿,服饰,4.0,0.08,9.49
2539,603637.SH,603637,镇海股份,建筑工程,0.14,0.07,16.89
2540,605133.SH,605133,嵘泰股份,汽车配件,2.19,0.07,8.97
2541,300972.SZ,300972,万辰生物,种植业,3.96,0.07,7.08
2542,000753.SZ,000753,漳州发展,汽车服务,0.72,0.07,27.36
2543,002375.SZ,002375,亚厦股份,装修装饰,-1.6,0.07,90.24
2544,600796.SH,600796,钱江生化,农药化肥,0.65,0.07,14.02
2545,603311.SH,603311,金海高科,专用机械,1.38,0.07,23.18
2546,603903.SH,603903,中持股份,环境保护,0.39,0.07,20.86
2547,600535.SH,600535,天士力,中成药,0.49,0.07,215.55
2548,000037.SZ,000037,深南电A,火力发电,-1.22,0.07,30.16
2549,002520.SZ,002520,日发精机,机床制造,2.57,0.07,37.41
2550,300330.SZ,300330,华虹计通,软件服务,1.05,0.07,16.16
2551,000893.SZ,000893,亚钾国际,农药化肥,4.06,0.07,66.19
2552,300660.SZ,300660,江苏雷利,电气设备,4.76,0.07,25.4
2553,000852.SZ,000852,石化机械,化工机械,1.56,0.07,35.54
2554,002229.SZ,002229,鸿博股份,广告包装,3.53,0.07,33.63
2555,600881.SH,600881,亚泰集团,水泥,0.69,0.07,94.22
2556,002277.SZ,002277,友阿股份,百货,0.83,0.07,50.61
2557,002007.SZ,002007,华兰生物,生物制药,0.94,0.07,610.08
2558,600420.SH,600420,国药现代,化学制药,3.67,0.07,113.07
2559,600403.SH,600403,ST大有,煤炭开采,3.7,0.07,80.33
2560,300869.SZ,300869,康泰医学,医疗保健,1.73,0.07,31.67
2561,601717.SH,601717,郑煤机,汽车配件,1.02,0.07,162.33
2562,300552.SZ,300552,万集科技,软件服务,-0.32,0.07,32.86
2563,601319.SH,601319,中国人保,保险,0.49,0.07,342.82
2564,600320.SH,600320,振华重工,工程机械,0.95,0.07,105.97
2565,601077.SH,601077,渝农商行,银行,0.48,0.07,248.49
2566,002458.SZ,002458,益生股份,农业综合,0.72,0.07,66.7
2567,002557.SZ,002557,洽洽食品,食品,3.2,0.07,261.46
2568,002035.SZ,002035,华帝股份,家用电器,0.0,0.07,57.43
2569,605060.SH,605060,联德股份,机械基件,0.24,0.07,9.91
2570,600649.SH,600649,城投控股,区域地产,1.25,0.07,123.19
2571,002670.SZ,002670,国盛金控,证券,2.83,0.07,176.95
2572,300005.SZ,300005,探路者,服饰,4.94,0.07,60.04
2573,002403.SZ,002403,爱仕达,家用电器,0.68,0.06,23.23
2574,002246.SZ,002246,北化股份,化工原料,1.16,0.06,38.27
2575,300137.SZ,300137,先河环保,环境保护,0.0,0.06,36.43
2576,600056.SH,600056,中国医药,医药商业,0.39,0.06,137.57
2577,002936.SZ,002936,郑州银行,银行,0.27,0.06,81.39
2578,603868.SH,603868,飞科电器,家用电器,1.12,0.06,207.74
2579,002855.SZ,002855,捷荣技术,塑料,-0.33,0.06,22.06
2580,600987.SH,600987,航民股份,纺织,0.74,0.06,50.39
2581,000882.SZ,000882,华联股份,其他商业,1.1,0.06,50.37
2582,002563.SZ,002563,森马服饰,服饰,-1.35,0.06,219.89
2583,605001.SH,605001,威奥股份,运输设备,0.53,0.06,24.58
2584,600361.SH,600361,华联综超,超市连锁,-0.54,0.06,24.5
2585,603115.SH,603115,海星股份,元器件,0.28,0.06,7.32
2586,003015.SZ,003015,日久光电,元器件,-1.29,0.06,8.92
2587,603676.SH,603676,卫信康,化学制药,1.33,0.06,34.81
2588,300348.SZ,300348,长亮科技,软件服务,0.44,0.06,103.88
2589,300112.SZ,300112,万讯自控,电器仪表,0.74,0.06,17.58
2590,600477.SH,600477,杭萧钢构,钢加工,0.82,0.06,79.25
2591,603045.SH,603045,福达合金,电气设备,0.09,0.06,15.74
2592,002488.SZ,002488,金固股份,汽车配件,0.48,0.06,48.97
2593,002160.SZ,002160,常铝股份,铝,1.18,0.06,31.19
2594,600838.SH,600838,上海九百,百货,1.38,0.06,26.46
2595,600824.SH,600824,益民集团,百货,1.8,0.06,41.63
2596,002031.SZ,002031,巨轮智能,汽车配件,0.0,0.06,34.25
2597,603848.SH,603848,好太太,家居用品,4.16,0.06,50.21
2598,600495.SH,600495,晋西车轴,运输设备,0.27,0.06,44.82
2599,002061.SZ,002061,浙江交科,建筑工程,0.0,0.06,73.46
2600,000042.SZ,000042,中洲控股,全国地产,0.23,0.06,57.19
2601,605122.SH,605122,四方新材,其他建材,1.1,0.06,12.62
2602,002011.SZ,002011,盾安环境,工程机械,3.0,0.06,40.86
2603,300893.SZ,300893,松原股份,汽车配件,-1.52,0.05,8.51
2604,300254.SZ,300254,仟源医药,化学制药,2.54,0.05,14.56
2605,000008.SZ,000008,神州高铁,运输设备,0.44,0.05,60.5
2606,000061.SZ,000061,农产品,农业综合,0.17,0.05,97.89
2607,605088.SH,605088,冠盛股份,汽车配件,2.05,0.05,6.78
2608,002715.SZ,002715,登云股份,汽车配件,2.29,0.05,19.07
2609,600610.SH,600610,中毅达,建筑工程,0.1,0.05,45.59
2610,300125.SZ,300125,聆达股份,电气设备,4.57,0.05,38.06
2611,601789.SH,601789,宁波建工,建筑工程,0.0,0.05,36.99
2612,601163.SH,601163,三角轮胎,汽车配件,-0.13,0.05,121.36
2613,601199.SH,601199,江南水务,水务,-0.26,0.05,35.73
2614,000886.SZ,000886,海南高速,路桥,0.65,0.05,44.9
2615,600352.SH,600352,浙江龙盛,染料涂料,0.14,0.05,455.14
2616,002361.SZ,002361,神剑股份,化工原料,2.33,0.05,31.62
2617,000777.SZ,000777,中核科技,机械基件,0.63,0.05,43.21
2618,300116.SZ,300116,保力新,电气设备,2.03,0.05,75.52
2619,601686.SH,601686,友发集团,钢加工,0.27,0.05,16.07
2620,002040.SZ,002040,南京港,港口,0.66,0.05,29.72
2621,300142.SZ,300142,沃森生物,生物制药,0.4,0.05,970.72
2622,601860.SH,601860,紫金银行,银行,0.52,0.05,67.11
2623,601990.SH,601990,南京证券,证券,0.11,0.05,215.1
2624,002470.SZ,002470,*ST金正,农药化肥,10.07,0.05,44.31
2625,002226.SZ,002226,江南化工,化工原料,1.0,0.05,67.48
2626,001201.SZ,001201,东瑞股份,农业综合,4.14,0.05,19.29
2627,002484.SZ,002484,江海股份,元器件,2.8,0.05,99.17
2628,603278.SH,603278,大业股份,钢加工,2.77,0.05,24.73
2629,600235.SH,600235,民丰特纸,造纸,0.18,0.05,19.53
2630,600511.SH,600511,国药股份,医药商业,1.03,0.05,195.66
2631,000897.SZ,000897,津滨发展,区域地产,0.0,0.05,35.26
2632,600388.SH,600388,龙净环保,环境保护,-0.12,0.05,92.37
2633,600468.SH,600468,百利电气,电气设备,-0.25,0.05,45.66
2634,600908.SH,600908,无锡银行,银行,0.83,0.05,104.91
2635,603689.SH,603689,皖天然气,供气供热,0.0,0.05,33.7
2636,600018.SH,600018,上港集团,港口,1.49,0.05,1103.07
2637,002997.SZ,002997,瑞鹄模具,汽车配件,4.49,0.05,8.65
2638,002305.SZ,002305,南国置业,区域地产,0.98,0.05,35.87
2639,600858.SH,600858,银座股份,百货,-0.16,0.05,32.55
2640,003030.SZ,003030,祖名股份,食品,0.41,0.05,9.67
2641,603195.SH,603195,公牛集团,电气设备,0.14,0.04,145.76
2642,600693.SH,600693,东百集团,百货,-0.24,0.04,37.77
2643,002377.SZ,002377,国创高新,房产服务,2.36,0.04,31.78
2644,002141.SZ,002141,贤丰控股,元器件,2.48,0.04,37.44
2645,300261.SZ,300261,雅本化学,农药化肥,1.4,0.04,46.97
2646,000533.SZ,000533,顺钠股份,电气设备,0.34,0.04,20.2
2647,002022.SZ,002022,科华生物,医疗保健,1.1,0.04,94.43
2648,002899.SZ,002899,英派斯,文教休闲,0.69,0.04,15.83
2649,300605.SZ,300605,恒锋信息,软件服务,-0.18,0.04,11.49
2650,002181.SZ,002181,粤传媒,出版业,1.11,0.04,51.5
2651,600865.SH,600865,百大集团,百货,0.7,0.04,32.54
2652,600868.SH,600868,梅雁吉祥,水力发电,0.0,0.04,56.38
2653,300857.SZ,300857,协创数据,IT设备,0.6,0.04,12.93
2654,601568.SH,601568,北元集团,化工原料,0.46,0.04,31.56
2655,600782.SH,600782,新钢股份,普钢,2.09,0.04,186.54
2656,002164.SZ,002164,宁波东力,电气设备,2.83,0.04,29.24
2657,002165.SZ,002165,红宝丽,化工原料,-0.21,0.04,28.64
2658,600422.SH,600422,昆药集团,中成药,0.63,0.04,72.79
2659,600223.SH,600223,鲁商发展,区域地产,1.57,0.04,169.54
2660,600278.SH,600278,东方创业,商贸代理,1.47,0.04,43.35
2661,300227.SZ,300227,光韵达,元器件,0.11,0.04,34.51
2662,603768.SH,603768,常青股份,汽车配件,1.26,0.04,31.05
2663,000715.SZ,000715,中兴商业,百货,1.38,0.04,21.29
2664,300358.SZ,300358,楚天科技,医疗保健,1.0,0.04,83.17
2665,002308.SZ,002308,威创股份,IT设备,0.0,0.04,40.05
2666,603322.SH,603322,超讯通信,通信设备,1.07,0.04,20.64
2667,600017.SH,600017,日照港,港口,0.35,0.04,83.66
2668,300294.SZ,300294,博雅生物,生物制药,2.29,0.04,159.46
2669,002583.SZ,002583,海能达,通信设备,0.2,0.04,54.54
2670,600597.SH,600597,光明乳业,乳制品,0.32,0.04,194.79
2671,600135.SH,600135,乐凯胶片,化工原料,0.8,0.04,26.82
2672,002576.SZ,002576,通达动力,电气设备,1.25,0.04,17.33
2673,000593.SZ,000593,大通燃气,供气供热,0.62,0.04,17.46
2674,600624.SH,600624,复旦复华,化学制药,0.85,0.04,48.55
2675,603267.SH,603267,鸿远电子,元器件,-1.72,0.04,184.67
2676,300421.SZ,300421,力星股份,机械基件,9.93,0.04,25.08
2677,600170.SH,600170,上海建工,建筑工程,0.34,0.04,260.01
2678,002110.SZ,002110,三钢闽光,普钢,2.05,0.03,164.17
2679,002588.SZ,002588,史丹利,农药化肥,0.0,0.03,40.35
2680,002303.SZ,002303,美盈森,造纸,-0.82,0.03,33.3
2681,603377.SH,603377,东方时尚,汽车服务,2.53,0.03,64.36
2682,002633.SZ,002633,申科股份,机械基件,0.0,0.03,10.21
2683,000900.SZ,000900,现代投资,路桥,0.47,0.03,65.25
2684,300669.SZ,300669,沪宁股份,机械基件,0.21,0.03,19.62
2685,600444.SH,600444,国机通用,专用机械,2.35,0.03,14.01
2686,300820.SZ,300820,英杰电气,电气设备,2.59,0.03,11.97
2687,300870.SZ,300870,欧陆通,元器件,3.56,0.03,13.11
2688,600023.SH,600023,浙能电力,火力发电,0.28,0.03,495.07
2689,000156.SZ,000156,华数传媒,影视音像,1.58,0.03,98.58
2690,601038.SH,601038,一拖股份,农用机械,2.23,0.03,73.47
2691,000810.SZ,000810,创维数字,家用电器,2.51,0.03,87.95
2692,600019.SH,600019,宝钢股份,普钢,2.2,0.03,1754.78
2693,600303.SH,600303,曙光股份,汽车整车,2.41,0.03,25.81
2694,600236.SH,600236,桂冠电力,水力发电,1.74,0.03,414.61
2695,002147.SZ,002147,*ST新光,区域地产,4.95,0.03,12.51
2696,600261.SH,600261,阳光照明,家用电器,1.44,0.03,61.42
2697,600789.SH,600789,鲁抗医药,化学制药,0.4,0.03,66.9
2698,601899.SH,601899,紫金矿业,黄金,2.07,0.03,2137.98
2699,002565.SZ,002565,顺灏股份,造纸,0.24,0.03,43.48
2700,603009.SH,603009,北特科技,汽车配件,2.02,0.03,19.91
2701,002473.SZ,002473,*ST圣莱,家用电器,6.11,0.03,9.73
2702,002758.SZ,002758,浙农股份,医药商业,1.24,0.02,19.13
2703,300690.SZ,300690,双一科技,电气设备,2.38,0.02,24.31
2704,000672.SZ,000672,上峰水泥,水泥,1.97,0.02,158.9
2705,300985.SZ,300985,致远新能,汽车配件,0.03,0.02,10.06
2706,002910.SZ,002910,庄园牧场,乳制品,0.88,0.02,13.18
2707,300866.SZ,300866,安克创新,元器件,0.07,0.02,57.35
2708,002708.SZ,002708,光洋股份,汽车配件,0.0,0.02,23.93
2709,002112.SZ,002112,三变科技,电气设备,0.29,0.02,13.94
2710,300930.SZ,300930,屹通新材,小金属,1.05,0.02,5.91
2711,600016.SH,600016,民生银行,银行,0.21,0.02,1663.17
2712,600998.SH,600998,九州通,医药商业,0.48,0.02,316.67
2713,002150.SZ,002150,通润装备,机械基件,1.2,0.02,21.02
2714,002385.SZ,002385,大北农,饲料,2.59,0.02,241.94
2715,300190.SZ,300190,维尔利,环境保护,1.35,0.02,50.5
2716,300735.SZ,300735,光弘科技,通信设备,1.08,0.02,77.4
2717,601002.SH,601002,晋亿实业,机械基件,-0.21,0.02,41.29
2718,000505.SZ,000505,京粮控股,食品,0.14,0.02,45.84
2719,000926.SZ,000926,福星股份,区域地产,0.0,0.02,42.61
2720,600225.SH,600225,*ST松江,区域地产,3.74,0.02,18.1
2721,600706.SH,600706,曲江文旅,旅游服务,-0.45,0.02,14.33
2722,600266.SH,600266,城建发展,区域地产,0.0,0.02,113.5
2723,000996.SZ,000996,中国中期,汽车服务,0.0,0.02,33.5
2724,001979.SZ,001979,招商蛇口,全国地产,0.0,0.02,905.45
2725,300415.SZ,300415,伊之密,专用机械,2.56,0.02,70.01
2726,002404.SZ,002404,嘉欣丝绸,纺织,-1.02,0.02,31.3
2727,000766.SZ,000766,通化金马,化学制药,1.52,0.02,33.02
2728,300664.SZ,300664,鹏鹞环保,环境保护,-0.15,0.02,48.33
2729,600125.SH,600125,铁龙物流,铁路,0.2,0.02,66.45
2730,300206.SZ,300206,理邦仪器,医疗保健,0.06,0.02,57.58
2731,603233.SH,603233,大参林,医药商业,1.05,0.02,466.2
2732,002086.SZ,002086,*ST东洋,渔业,-0.59,0.02,10.47
2733,300920.SZ,300920,润阳科技,塑料,1.39,0.02,8.82
2734,002877.SZ,002877,智能自控,电器仪表,-0.61,0.02,13.32
2735,601117.SH,601117,中国化学,建筑工程,2.73,0.02,315.71
2736,300306.SZ,300306,远方信息,电器仪表,0.91,0.02,13.5
2737,300662.SZ,300662,科锐国际,综合类,-0.47,0.01,115.19
2738,002988.SZ,002988,豪美新材,铝,0.3,0.01,11.23
2739,002310.SZ,002310,东方园林,建筑工程,-0.54,0.01,92.78
2740,600653.SH,600653,申华控股,汽车服务,0.0,0.01,34.65
2741,600685.SH,600685,中船防务,船舶,-0.34,0.01,167.24
2742,600688.SH,600688,上海石化,石油加工,2.47,0.01,274.1
2743,000040.SZ,000040,东旭蓝天,新型电力,1.92,0.01,28.21
2744,300178.SZ,300178,*ST腾邦,旅游服务,1.38,0.01,12.86
2745,002131.SZ,002131,利欧股份,互联网,0.86,0.01,135.42
2746,600876.SH,600876,洛阳玻璃,玻璃,0.42,0.01,47.19
2747,002694.SZ,002694,顾地科技,塑料,0.4,0.01,13.14
2748,000667.SZ,000667,美好置业,全国地产,-0.55,0.01,44.54
2749,002691.SZ,002691,冀凯股份,专用机械,0.74,0.01,13.93
2750,000607.SZ,000607,华媒控股,广告包装,0.26,0.01,33.62
2751,603337.SH,603337,杰克股份,纺织机械,3.39,0.01,135.39
2752,300110.SZ,300110,华仁药业,化学制药,-1.1,0.01,52.77
2753,600132.SH,600132,重庆啤酒,啤酒,0.6,0.01,828.8
2754,603866.SH,603866,桃李面包,食品,1.16,0.01,331.37
2755,603105.SH,603105,芯能科技,电气设备,1.08,0.01,23.15
2756,002510.SZ,002510,天汽模,汽车配件,0.74,0.01,37.99
2757,002483.SZ,002483,润邦股份,工程机械,0.21,0.01,41.01
2758,603018.SH,603018,华设集团,建筑工程,1.18,0.01,57.45
2759,300886.SZ,300886,华业香料,化工原料,3.71,0.01,6.78
2760,601857.SH,601857,中国石油,石油开采,1.52,0.01,7594.15
2761,000627.SZ,000627,天茂集团,保险,0.26,0.01,172.7
2762,603963.SH,603963,大理药业,化学制药,1.4,0.01,19.07
2763,002864.SZ,002864,盘龙药业,中成药,0.09,0.01,13.16
2764,002448.SZ,002448,中原内配,汽车配件,1.92,0.01,27.9
2765,603983.SH,603983,丸美股份,日用化工,-2.48,0.01,43.68
2766,002413.SZ,002413,雷科防务,通信设备,-0.78,0.01,68.87
2767,002102.SZ,002102,ST冠福,化学制药,2.73,0.01,44.4
2768,000078.SZ,000078,海王生物,医药商业,0.0,0.01,88.86
2769,002394.SZ,002394,联发股份,纺织,0.73,0.01,26.74
2770,600897.SH,600897,厦门空港,机场,0.3,0.01,50.57
2771,600894.SH,600894,广日股份,运输设备,0.82,0.01,63.81
2772,000506.SZ,000506,中润资源,黄金,-0.91,0.01,20.24
