,ts_code,name,industry,COL_WEIGHT_RISE_EFFICIENCY,COL_WEIGHT_MIN_INDEX,COL_WEIGHT_MAX_INDEX,COL_CURRENT_PRICE,circ_mv
3169,603036.SH,如通股份,专用机械,1.29,28.0,0.0,14.78,75141.52
1527,300137.SZ,先河环保,环境保护,1.29,29.0,0.0,11.24,532657.4349
1364,002921.SZ,联诚精密,汽车配件,1.29,28.0,9.0,25.03,128153.6
1626,300237.SZ,美晨生态,建筑施工,1.28,29.0,9.0,4.56,659238.9661
1092,002632.SZ,道明光学,化工原料,1.28,28.0,3.0,8.86,506570.3547
3447,603693.SH,江苏新能,新型电力,1.28,29.0,6.0,16.17,190806.0
1241,002788.SZ,鹭燕医药,医药商业,1.28,29.0,6.0,15.32,286422.003
3434,603668.SH,天马科技,饲料,1.28,30.0,6.0,8.79,163474.8615
650,002188.SZ,*ST巴士,广告包装,1.28,28.0,9.0,4.09,90187.0477
2007,300626.SZ,华瑞股份,电气设备,1.28,28.0,6.0,9.42,88431.6866
2893,600891.SH,秋林集团,百货,1.28,2.0,1.0,5.56,213638.5804
1223,002769.SZ,普路通,仓储物流,1.28,28.0,5.0,11.55,267924.6351
2800,600789.SH,鲁抗医药,化学制药,1.28,29.0,1.0,10.25,596114.8619
204,000632.SZ,三木集团,综合类,1.28,28.0,0.0,4.99,232277.1926
3092,601838.SH,成都银行,银行,1.28,29.0,9.0,9.25,1726487.4029
1148,002688.SZ,金河生物,化学制药,1.28,29.0,6.0,5.62,350282.0859
2673,600650.SH,锦江投资,公共交通,1.28,28.0,1.0,12.49,487809.5337
1964,300581.SZ,晨曦航空,航空,1.28,30.0,5.0,15.98,95336.68
944,002483.SZ,润邦股份,工程机械,1.28,20.0,2.0,4.68,314135.7083
2617,600587.SH,新华医疗,医疗保健,1.28,28.0,6.0,15.12,610041.602
3171,603038.SH,华立股份,装修装饰,1.28,29.0,8.0,19.78,74366.0352
1337,002891.SZ,中宠股份,饲料,1.28,18.0,6.0,40.6,218657.455
314,000796.SZ,凯撒旅游,旅游服务,1.28,29.0,0.0,8.81,707022.4617
940,002479.SZ,富春环保,火力发电,1.28,29.0,5.0,5.51,438128.1729
2262,600152.SH,维科技术,电气设备,1.28,29.0,5.0,7.35,216782.5097
317,000799.SZ,酒鬼酒,白酒,1.28,30.0,0.0,24.72,803224.4386
1844,300457.SZ,赢合科技,专用机械,1.28,28.0,16.0,26.8,510665.4428
2506,600455.SH,博通股份,软件服务,1.27,29.0,6.0,26.12,163140.296
2507,600456.SH,宝钛股份,小金属,1.27,30.0,0.0,24.3,1045545.651
455,000997.SZ,新大陆,软件服务,1.27,29.0,6.0,17.94,1802028.6093
2021,300640.SZ,德艺文创,文教休闲,1.27,29.0,6.0,11.75,60600.0375
2439,600359.SH,新农开发,农业综合,1.27,29.0,0.0,5.24,199912.7177
3396,603600.SH,永艺股份,家居用品,1.27,29.0,1.0,9.75,244798.164
2855,600851.SH,海欣股份,纺织,1.27,29.0,3.0,8.58,633380.8424
1541,300151.SZ,昌红科技,机械基件,1.27,29.0,1.0,6.66,190496.1831
120,000526.SZ,紫光学大,文教休闲,1.27,30.0,1.0,24.42,234908.4513
146,000557.SZ,西部创业,铁路,1.27,30.0,0.0,5.07,296719.3235
2940,600988.SH,赤峰黄金,黄金,1.27,28.0,9.0,4.39,626181.4767
2644,600616.SH,金枫酒业,红黄药酒,1.27,29.0,0.0,6.16,317005.4223
955,002494.SZ,华斯股份,服饰,1.26,29.0,6.0,6.3,185862.6239
2728,600712.SH,南宁百货,百货,1.26,28.0,0.0,4.89,263062.1833
1227,002773.SZ,康弘药业,中成药,1.26,30.0,1.0,49.43,2355561.4753
3255,603208.SH,江山欧派,家居用品,1.26,28.0,1.0,34.76,107116.628
16,000020.SZ,深华发A,元器件,1.26,29.0,6.0,12.48,226094.408
2799,600787.SH,中储股份,仓储物流,1.26,30.0,9.0,6.15,1352877.6353
1046,002586.SZ,围海股份,建筑施工,1.26,29.0,5.0,5.55,384974.5912
296,000767.SZ,漳泽电力,火力发电,1.26,28.0,6.0,2.99,870776.2256
282,000739.SZ,普洛药业,化学制药,1.26,29.0,1.0,10.6,1215633.5089
2583,600549.SH,厦门钨业,小金属,1.26,29.0,2.0,15.74,2213116.7188
1276,002826.SZ,易明医药,中成药,1.26,28.0,1.0,12.53,165001.7035
3212,603116.SH,红蜻蜓,服饰,1.26,28.0,9.0,8.86,510513.9088
1993,300611.SZ,美力科技,机械基件,1.26,29.0,6.0,10.38,76186.7088
2932,600980.SH,北矿科技,元器件,1.26,29.0,6.0,12.45,189501.3006
2515,600467.SH,好当家,渔业,1.26,28.0,6.0,3.06,447064.257
1619,300230.SZ,永利股份,塑料,1.26,29.0,6.0,5.99,323480.0947
2874,600871.SH,*ST油服,石油开采,1.26,29.0,0.0,2.58,3107006.5367
3397,603601.SH,再升科技,玻璃,1.26,29.0,5.0,8.94,483312.3454
2084,300705.SZ,九典制药,化学制药,1.26,29.0,1.0,15.38,144249.02
2077,300697.SZ,电工合金,铜,1.26,29.0,6.0,12.96,67392.0
1789,300402.SZ,宝色股份,专用机械,1.25,30.0,1.0,10.22,88198.6
2743,600727.SH,鲁北化工,农药化肥,1.25,28.0,5.0,6.95,243893.9919
2414,600327.SH,大东方,百货,1.25,29.0,15.0,5.03,370870.0813
2973,601086.SH,国芳集团,百货,1.25,28.0,9.0,6.38,105908.0
3550,603908.SH,牧高笛,纺织,1.25,29.0,8.0,25.35,58429.9882
1215,002760.SZ,凤形股份,机械基件,1.25,28.0,6.0,17.02,123392.4368
1497,300107.SZ,建新股份,化工原料,1.25,28.0,5.0,12.17,404569.5444
505,002043.SZ,兔宝宝,其他建材,1.25,29.0,6.0,6.41,489130.102
3518,603856.SH,东宏股份,塑料,1.25,29.0,1.0,13.3,121600.57
439,000975.SZ,银泰资源,铅锌,1.25,30.0,20.0,10.62,1304971.8206
2444,600365.SH,通葡股份,红黄药酒,1.25,29.0,0.0,4.81,192400.0
1290,002841.SZ,视源股份,元器件,1.25,30.0,5.0,74.84,498263.1661
3462,603717.SH,天域生态,环境保护,1.25,28.0,5.0,10.53,128549.6503
2464,600387.SH,海越能源,石油贸易,1.25,30.0,1.0,9.87,380695.77
2721,600704.SH,物产中大,商贸代理,1.25,29.0,9.0,5.73,2467729.0249
95,000428.SZ,华天酒店,酒店餐饮,1.25,29.0,1.0,3.35,341326.2908
1278,002828.SZ,贝肯能源,石油开采,1.25,28.0,0.0,13.91,137379.6112
97,000430.SZ,张家界,旅游景点,1.25,29.0,6.0,6.2,205678.056
3381,603577.SH,汇金通,钢加工,1.25,29.0,6.0,11.33,87824.9833
2661,600637.SH,东方明珠,影视音像,1.25,30.0,5.0,12.41,4237394.7494
2917,600961.SH,株冶集团,铅锌,1.25,29.0,7.0,9.64,508469.4291
189,000613.SZ,大东海A,旅游服务,1.25,28.0,0.0,8.2,217829.392
3422,603650.SH,彤程新材,化工原料,1.25,29.0,6.0,22.88,134534.4
456,000998.SZ,隆平高科,种植业,1.25,29.0,0.0,17.02,1642806.4637
2142,600008.SH,首创股份,环境保护,1.25,29.0,6.0,4.16,2005375.4756
852,002391.SZ,长青股份,农药化肥,1.25,29.0,1.0,13.77,327260.7172
1176,002718.SZ,友邦吊顶,家居用品,1.25,28.0,2.0,32.86,150604.5533
2063,300683.SZ,海特生物,生物制药,1.24,28.0,6.0,32.35,153840.5544
2073,300693.SZ,盛弘股份,电气设备,1.24,28.0,4.0,18.77,124784.7019
1953,300569.SZ,天能重工,专用机械,1.24,30.0,0.0,22.64,191519.118
310,000791.SZ,甘肃电投,水力发电,1.24,29.0,0.0,6.79,659371.7736
2061,300681.SZ,英搏尔,元器件,1.24,28.0,9.0,36.3,68607.0
184,000608.SZ,阳光股份,区域地产,1.24,30.0,3.0,6.35,476124.1805
1570,300180.SZ,华峰超纤,化纤,1.24,30.0,2.0,14.48,990280.3408
3380,603569.SH,长久物流,仓储物流,1.24,28.0,6.0,13.17,105619.1698
865,002404.SZ,嘉欣丝绸,纺织,1.24,18.0,7.0,6.64,304819.6587
3357,603506.SH,南都物业,房产服务,1.24,28.0,10.0,24.71,63736.1116
1421,300030.SZ,阳普医疗,医疗保健,1.24,29.0,1.0,6.35,161525.6974
230,000676.SZ,智度股份,互联网,1.24,30.0,5.0,10.85,343207.0036
1715,300326.SZ,凯利泰,医疗保健,1.24,30.0,10.0,10.31,664700.299
153,000565.SZ,渝三峡A,染料涂料,1.24,28.0,0.0,6.01,260588.9242
2048,300668.SZ,杰恩设计,装修装饰,1.24,29.0,5.0,21.37,87842.4535
3246,603188.SH,亚邦股份,染料涂料,1.24,28.0,1.0,9.37,539712.0
447,000985.SZ,大庆华科,化工原料,1.24,29.0,1.0,15.12,196014.924
1864,300477.SZ,合纵科技,电气设备,1.24,30.0,6.0,9.94,315105.3934
1862,300475.SZ,聚隆科技,专用机械,1.24,29.0,0.0,11.07,142840.8461
1132,002672.SZ,东江环保,环境保护,1.24,29.0,5.0,12.6,827192.1571
853,002392.SZ,北京利尔,其他建材,1.23,28.0,6.0,4.03,304231.4922
129,000537.SZ,广宇发展,区域地产,1.23,28.0,1.0,9.16,371846.3656
1218,002763.SZ,汇洁股份,服饰,1.23,29.0,5.0,9.3,168995.9358
3557,603920.SH,世运电路,元器件,1.23,28.0,5.0,13.94,178724.7651
278,000735.SZ,罗牛山,农业综合,1.23,29.0,6.0,13.03,1380663.9012
2278,600170.SH,上海建工,建筑施工,1.23,30.0,9.0,3.85,3267460.3227
98,000488.SZ,晨鸣纸业,造纸,1.23,29.0,9.0,6.92,1147346.4021
24,000030.SZ,富奥股份,汽车配件,1.23,29.0,1.0,5.09,891036.1181
2519,600475.SH,华光股份,专用机械,1.23,29.0,5.0,10.37,145693.8107
1155,002695.SZ,煌上煌,食品,1.23,30.0,2.0,13.05,591714.572
708,002246.SZ,北化股份,化工原料,1.23,29.0,6.0,8.38,377013.3181
2090,300711.SZ,广哈通信,通信设备,1.23,29.0,6.0,19.78,89419.446
260,000713.SZ,丰乐种业,种植业,1.23,28.0,6.0,6.06,181118.8366
2295,600189.SH,吉林森工,林业,1.23,28.0,5.0,4.93,228351.3557
3134,601997.SH,贵阳银行,银行,1.23,30.0,9.0,13.35,1654018.4018
867,002406.SZ,远东传动,汽车配件,1.23,29.0,12.0,6.64,276025.9806
2221,600105.SH,永鼎股份,通信设备,1.23,30.0,1.0,5.83,721914.2201
3296,603318.SH,派思股份,专用机械,1.23,28.0,2.0,15.42,620134.2311
598,002136.SZ,安纳达,化工原料,1.23,28.0,6.0,9.2,196604.5152
977,002516.SZ,旷达科技,纺织,1.23,29.0,9.0,3.42,322411.3621
3012,601222.SH,林洋能源,电器仪表,1.23,29.0,6.0,6.0,1049322.3162
2762,600746.SH,江苏索普,化工原料,1.23,29.0,0.0,8.16,248603.3066
1018,002558.SZ,巨人网络,互联网,1.22,30.0,1.0,24.97,1066492.0719
216,000657.SZ,中钨高新,小金属,1.22,29.0,0.0,7.11,322603.7954
2224,600108.SH,亚盛集团,农业综合,1.22,29.0,5.0,3.45,671685.7167
3366,603527.SH,众源新材,铜,1.22,29.0,5.0,12.65,136021.3413
3292,603311.SH,金海环境,专用机械,1.22,29.0,9.0,12.15,255150.0
1160,002700.SZ,新疆浩源,供气供热,1.22,29.0,0.0,11.65,364797.4752
2325,600223.SH,鲁商置业,区域地产,1.22,29.0,5.0,3.9,390377.52
1244,002791.SZ,坚朗五金,其他建材,1.22,29.0,6.0,12.9,103696.65
673,002211.SZ,宏达新材,橡胶,1.22,29.0,5.0,5.96,257755.5643
2412,600325.SH,华发股份,区域地产,1.22,30.0,1.0,9.0,1893853.9044
3442,603685.SH,晨丰科技,电气设备,1.22,29.0,6.0,16.63,73504.6
3310,603336.SH,宏辉果蔬,农业综合,1.22,28.0,6.0,18.07,124105.4051
994,002534.SZ,杭锅股份,专用机械,1.22,28.0,1.0,6.92,503026.1038
2170,600050.SH,中国联通,电信运营,1.22,30.0,0.0,7.18,15219156.2116
78,000407.SZ,胜利股份,供气供热,1.22,29.0,0.0,4.92,366850.9947
1948,300563.SZ,神宇股份,通信设备,1.22,30.0,6.0,27.65,88687.375
732,002271.SZ,东方雨虹,其他建材,1.21,30.0,0.0,21.49,2134977.7191
850,002389.SZ,航天彩虹,元器件,1.21,29.0,5.0,14.19,831989.9346
543,002081.SZ,金螳螂,装修装饰,1.21,30.0,1.0,10.8,2782254.8768
1013,002553.SZ,南方轴承,汽车配件,1.21,29.0,5.0,6.8,159320.0567
2454,600376.SH,首开股份,区域地产,1.21,30.0,1.0,9.53,2426156.8995
234,000680.SZ,山推股份,工程机械,1.21,29.0,2.0,4.34,458703.7865
428,000962.SZ,东方钽业,小金属,1.21,29.0,0.0,8.56,377351.3874
2276,600168.SH,武汉控股,水务,1.21,28.0,9.0,7.1,503794.4813
3054,601599.SH,鹿港文化,影视音像,1.21,29.0,1.0,3.97,354411.8107
3487,603788.SH,宁波高发,汽车配件,1.21,28.0,6.0,16.6,381956.3703
77,000404.SZ,长虹华意,专用机械,1.21,29.0,5.0,4.94,342316.3481
2186,600067.SH,冠城大通,全国地产,1.21,29.0,1.0,4.98,743071.1411
3463,603718.SH,海利生物,生物制药,1.21,29.0,9.0,13.27,854588.0
3114,601919.SH,中远海控,水运,1.21,28.0,9.0,5.31,4054543.0836
3040,601398.SH,工商银行,银行,1.21,18.0,12.0,5.61,151252451.2344
1118,002658.SZ,雪迪龙,环境保护,1.21,29.0,1.0,8.87,270272.6786
1246,002793.SZ,东音股份,专用机械,1.21,28.0,2.0,12.81,82512.6687
279,000736.SZ,中交地产,全国地产,1.21,28.0,11.0,9.46,421718.1223
2736,600720.SH,祁连山,水泥,1.21,30.0,0.0,9.16,710965.0213
2872,600869.SH,智慧能源,电气设备,1.21,25.0,6.0,5.79,1285005.2399
1378,002937.SZ,兴瑞科技,元器件,1.21,29.0,0.0,35.77,164542.0
3100,601877.SH,正泰电器,电气设备,1.21,8.0,1.0,26.73,4643492.5647
3104,601882.SH,海天精工,机床制造,1.21,29.0,1.0,9.56,120398.64
1305,002858.SZ,力盛赛车,文教休闲,1.2,30.0,6.0,17.26,106416.53
2791,600778.SH,*ST友好,百货,1.2,29.0,9.0,5.35,166431.3909
2476,600400.SH,红豆股份,服饰,1.2,30.0,5.0,4.33,1080922.6451
864,002403.SZ,爱仕达,家用电器,1.2,29.0,6.0,9.55,279844.0081
1804,300417.SZ,南华仪器,电器仪表,1.2,29.0,5.0,18.08,74504.4039
396,000918.SZ,嘉凯城,全国地产,1.2,29.0,9.0,7.42,1338710.093
1376,002935.SZ,天奥电子,元器件,1.2,29.0,6.0,48.78,130096.26
2300,600195.SH,中牧股份,饲料,1.2,29.0,6.0,13.31,800889.32
3331,603380.SH,易德龙,元器件,1.2,29.0,6.0,17.01,81469.0548
3547,603901.SH,永创智能,专用机械,1.2,29.0,6.0,8.24,151616.0
764,002303.SZ,美盈森,造纸,1.2,28.0,5.0,5.3,811301.9176
3284,603299.SH,苏盐井神,化工原料,1.19,30.0,6.0,6.61,369789.84
1307,002860.SZ,星帅尔,电气设备,1.19,29.0,9.0,21.85,103335.4738
1175,002717.SZ,岭南股份,环境保护,1.19,29.0,5.0,9.03,616387.2979
3160,603026.SH,石大胜华,化工原料,1.19,29.0,2.0,25.37,514199.16
1580,300191.SZ,潜能恒信,石油开采,1.19,28.0,1.0,18.25,377810.1313
3359,603508.SH,思维列控,软件服务,1.19,23.0,6.0,46.35,741600.0
2881,600879.SH,航天电子,航空,1.19,30.0,5.0,7.0,1689332.7822
916,002455.SZ,百川股份,化工原料,1.19,29.0,0.0,6.19,215877.5703
2044,300664.SZ,鹏鹞环保,环境保护,1.19,28.0,5.0,11.59,388881.4721
3514,603839.SH,安正时尚,服饰,1.19,30.0,9.0,11.94,125983.9787
1333,002887.SZ,绿茵生态,环境保护,1.19,29.0,1.0,23.32,124431.7888
382,000900.SZ,现代投资,路桥,1.19,30.0,9.0,5.09,772008.0002
3477,603758.SH,秦安股份,汽车配件,1.19,28.0,1.0,7.09,94650.7059
3197,603088.SH,宁波精达,专用机械,1.19,28.0,1.0,14.4,161280.0
3454,603706.SH,东方环宇,供气供热,1.19,28.0,1.0,29.09,116360.0
160,000573.SZ,粤宏远A,区域地产,1.19,28.0,9.0,3.73,232070.5301
1019,002559.SZ,亚威股份,机床制造,1.19,29.0,6.0,8.23,259649.8477
201,000629.SZ,攀钢钒钛,小金属,1.19,28.0,9.0,3.69,1759074.3002
190,000615.SZ,京汉股份,全国地产,1.19,28.0,9.0,6.14,395250.7953
1710,300321.SZ,同大股份,塑料,1.19,29.0,5.0,15.55,128664.2361
2118,300742.SZ,越博动力,汽车配件,1.19,28.0,6.0,44.04,86450.52
2571,600533.SH,栖霞建设,区域地产,1.18,28.0,9.0,3.84,403200.0
1381,002940.SZ,昂利康,化学制药,1.18,28.0,9.0,42.81,96322.5
2331,600230.SH,沧州大化,农药化肥,1.18,28.0,1.0,21.38,880564.1673
1978,300596.SZ,利安隆,化工原料,1.18,29.0,6.0,33.47,409938.7861
1544,300154.SZ,瑞凌股份,元器件,1.18,28.0,5.0,6.14,194754.4451
2587,600555.SH,海航创新,旅游服务,1.18,28.0,0.0,3.59,349486.5
871,002410.SZ,广联达,软件服务,1.18,29.0,6.0,28.82,2554641.5023
1195,002738.SZ,中矿资源,建筑施工,1.18,29.0,6.0,17.04,306965.589
3161,603027.SH,千禾味业,食品,1.18,18.0,1.0,21.98,707265.5822
2777,600763.SH,通策医疗,医疗保健,1.18,29.0,1.0,66.88,2144440.32
3263,603227.SH,雪峰科技,化工原料,1.18,29.0,0.0,5.08,334619.6
3472,603733.SH,仙鹤股份,造纸,1.18,29.0,9.0,17.25,106950.0
2459,600381.SH,青海春天,医疗保健,1.18,28.0,0.0,7.17,420922.5513
2491,600423.SH,*ST柳化,农药化肥,1.18,28.0,0.0,4.28,341841.4711
2456,600378.SH,天科股份,化工原料,1.18,30.0,1.0,11.89,353362.8242
589,002127.SZ,南极电商,互联网,1.18,22.0,0.0,11.62,2174763.2198
1344,002899.SZ,英派斯,文教休闲,1.17,28.0,6.0,16.14,128051.532
1362,002919.SZ,名臣健康,日用化工,1.17,28.0,6.0,23.19,65366.4183
385,000903.SZ,云内动力,机械基件,1.17,28.0,5.0,3.09,546074.8203
74,000401.SZ,冀东水泥,水泥,1.17,29.0,1.0,17.05,2297004.6883
387,000906.SZ,浙商中拓,批发业,1.17,28.0,9.0,5.89,389145.2703
1921,300535.SZ,达威股份,化工原料,1.17,28.0,5.0,15.0,79387.158
822,002361.SZ,神剑股份,化工原料,1.17,29.0,5.0,4.58,282571.3078
1828,300441.SZ,鲍斯股份,机床制造,1.17,29.0,9.0,8.01,198543.7947
2694,600676.SH,交运股份,公共交通,1.17,28.0,1.0,5.61,539707.4329
3398,603602.SH,纵横通信,通信设备,1.17,29.0,6.0,29.53,195991.5077
2395,600306.SH,商业城,百货,1.17,29.0,1.0,7.44,131989.8601
1747,300358.SZ,楚天科技,医疗保健,1.17,29.0,5.0,8.9,393104.2246
3560,603928.SH,兴业股份,化工原料,1.17,29.0,6.0,15.45,96981.9675
2753,600737.SH,中粮糖业,食品,1.17,29.0,1.0,9.21,1889777.9388
235,000681.SZ,视觉中国,互联网,1.17,29.0,6.0,28.3,878609.0816
635,002173.SZ,创新医疗,医疗保健,1.16,29.0,1.0,8.99,333445.9036
2671,600648.SH,外高桥,园区开发,1.16,30.0,3.0,16.92,1581667.4278
2597,600566.SH,济川药业,中成药,1.16,18.0,6.0,36.03,2935786.9265
2770,600755.SH,厦门国贸,商贸代理,1.16,29.0,0.0,9.33,1694582.2574
2997,601166.SH,兴业银行,银行,1.16,30.0,12.0,18.55,35342084.6731
569,002107.SZ,沃华医药,中成药,1.16,29.0,1.0,8.6,299535.3564
1340,002895.SZ,川恒股份,化工原料,1.16,29.0,6.0,14.38,128042.396
571,002109.SZ,兴化股份,化工原料,1.16,29.0,0.0,4.72,257234.5408
2294,600188.SH,兖州煤业,煤炭开采,1.16,30.0,9.0,10.72,3172990.824
57,000090.SZ,天健集团,建筑施工,1.16,29.0,1.0,6.39,918403.3647
2025,300644.SZ,南京聚隆,塑料,1.16,28.0,6.0,31.95,107144.6381
2216,600099.SH,林海股份,摩托车,1.16,29.0,1.0,7.24,158642.88
2577,600540.SH,新赛股份,种植业,1.16,29.0,0.0,5.2,244880.1228
2986,601118.SH,海南橡胶,橡胶,1.16,28.0,6.0,5.67,2426435.5609
766,002305.SZ,南国置业,区域地产,1.16,28.0,9.0,3.3,535689.7696
2360,600265.SH,ST景谷,林业,1.16,30.0,7.0,28.23,366425.4
1374,002932.SZ,明德生物,医疗保健,1.16,28.0,1.0,49.57,82515.6447
997,002537.SZ,海联金汇,汽车整车,1.16,30.0,6.0,12.43,1485307.3473
2006,300625.SZ,三雄极光,半导体,1.16,29.0,6.0,16.47,152063.4781
1178,002721.SZ,金一文化,服饰,1.16,28.0,1.0,6.9,405152.3253
3068,601666.SH,平煤股份,煤炭开采,1.16,30.0,9.0,4.36,1029467.9322
3503,603817.SH,海峡环保,环境保护,1.15,29.0,0.0,7.96,143280.0
625,002163.SZ,中航三鑫,装修装饰,1.15,29.0,9.0,5.87,471604.7418
2082,300702.SZ,天宇股份,化学制药,1.15,30.0,0.0,31.65,165389.2114
39,000049.SZ,德赛电池,电气设备,1.15,30.0,6.0,35.07,719789.7892
1384,002943.SZ,宇晶股份,机床制造,1.15,28.0,9.0,40.17,100425.0
712,002250.SZ,联化科技,化工原料,1.15,30.0,1.0,12.59,1121110.5128
1165,002706.SZ,良信电器,电气设备,1.15,29.0,6.0,6.46,351112.1215
35,000043.SZ,中航善达,房产服务,1.15,29.0,5.0,8.85,590135.4044
797,002336.SZ,人人乐,超市连锁,1.15,28.0,5.0,7.77,263597.25
275,000731.SZ,四川美丰,农药化肥,1.15,30.0,0.0,7.17,424094.2804
1838,300451.SZ,创业慧康,软件服务,1.15,29.0,5.0,22.5,780042.0375
133,000541.SZ,佛山照明,家用电器,1.15,29.0,9.0,6.15,659427.0151
2749,600733.SH,北汽蓝谷,汽车整车,1.15,28.0,9.0,8.78,348478.2
3584,603987.SH,康德莱,医疗保健,1.15,29.0,5.0,7.62,202768.2229
2607,600577.SH,精达股份,电气设备,1.15,28.0,5.0,3.64,699391.4895
3565,603938.SH,三孚股份,化工原料,1.15,29.0,0.0,23.08,117215.4728
200,000628.SZ,高新发展,园区开发,1.15,29.0,9.0,11.51,216365.3713
2001,300620.SZ,光库科技,元器件,1.15,29.0,0.0,48.25,106150.0
392,000912.SZ,*ST天化,农药化肥,1.15,28.0,0.0,6.32,990976.0
3389,603588.SH,高能环境,环境保护,1.15,29.0,6.0,10.55,690367.7835
1886,300499.SZ,高澜股份,专用机械,1.15,28.0,6.0,15.89,128324.8211
63,000153.SZ,丰原药业,化学制药,1.15,29.0,0.0,6.96,217136.1521
1221,002767.SZ,先锋电子,电器仪表,1.15,30.0,6.0,15.8,195346.065
1351,002907.SZ,华森制药,化学制药,1.15,28.0,0.0,22.27,209471.62
288,000756.SZ,新华制药,化学制药,1.15,28.0,1.0,7.68,306812.2184
755,002294.SZ,信立泰,化学制药,1.14,29.0,0.0,27.24,2848947.9732
746,002285.SZ,世联行,房产服务,1.14,29.0,1.0,6.23,1252239.1157
3162,603028.SH,赛福天,钢加工,1.14,28.0,11.0,8.79,101584.8548
3419,603638.SH,艾迪精密,专用机械,1.14,28.0,0.0,31.22,265312.602
3554,603917.SH,合力科技,汽车配件,1.14,28.0,9.0,13.06,104816.8331
2194,600075.SH,新疆天业,化工原料,1.14,29.0,0.0,6.31,525244.1968
2745,600729.SH,重庆百货,百货,1.14,30.0,9.0,34.76,1412738.3923
141,000551.SZ,创元科技,专用机械,1.14,30.0,6.0,7.2,288057.8916
1171,002713.SZ,东易日盛,装修装饰,1.14,28.0,3.0,18.61,465578.714
2033,300653.SZ,正海生物,医疗保健,1.14,29.0,1.0,57.75,249942.0
2275,600167.SH,联美控股,供气供热,1.14,29.0,1.0,13.16,1081480.0986
2384,600292.SH,远达环保,环境保护,1.14,29.0,0.0,6.65,519243.2319
2612,600582.SH,天地科技,工程机械,1.14,29.0,9.0,4.09,1692682.8568
754,002293.SZ,罗莱生活,纺织,1.14,29.0,1.0,11.83,828465.9705
909,002448.SZ,中原内配,汽车配件,1.14,29.0,6.0,6.45,303764.3593
2535,600493.SH,凤竹纺织,纺织,1.14,29.0,5.0,6.93,188496.0
3426,603658.SH,安图生物,医疗保健,1.14,30.0,1.0,65.42,893230.2876
3174,603041.SH,美思德,化工原料,1.14,28.0,0.0,17.1,79557.75
1536,300146.SZ,汤臣倍健,食品,1.14,29.0,0.0,22.97,2024439.8934
2119,300743.SZ,天地数码,电脑设备,1.14,28.0,5.0,40.2,66330.0
2075,300695.SZ,兆丰股份,汽车配件,1.14,28.0,5.0,63.7,106236.949
1932,300547.SZ,川环科技,橡胶,1.14,30.0,9.0,24.23,151631.8101
3106,601888.SH,中国国旅,旅游服务,1.14,29.0,12.0,63.7,12437269.2153
2625,600596.SH,新安股份,农药化肥,1.14,30.0,1.0,13.81,937953.9782
3399,603603.SH,博天环境,环境保护,1.14,30.0,10.0,19.72,463084.7896
1273,002823.SZ,凯中精密,机械基件,1.14,29.0,1.0,12.82,128139.9434
1792,300405.SZ,科隆股份,化工原料,1.14,28.0,1.0,9.12,120931.2
3275,603269.SH,海鸥股份,机械基件,1.13,28.0,1.0,16.47,61176.2504
177,000599.SZ,青岛双星,汽车配件,1.13,29.0,6.0,4.59,352367.6633
47,000062.SZ,深圳华强,批发业,1.13,29.0,6.0,21.0,1482226.8489
549,002087.SZ,新野纺织,纺织,1.13,29.0,1.0,4.69,382534.5231
1906,300519.SZ,新光药业,中成药,1.13,29.0,1.0,16.18,159858.4
343,000833.SZ,粤桂股份,造纸,1.13,29.0,5.0,5.78,218533.9664
297,000768.SZ,中航飞机,航空,1.13,29.0,5.0,17.15,4748197.0989
1815,300428.SZ,四通新材,铝,1.13,29.0,2.0,12.5,172561.5
1790,300403.SZ,汉宇集团,家用电器,1.13,29.0,6.0,5.97,227422.4916
1872,300485.SZ,赛升药业,生物制药,1.13,29.0,1.0,12.3,303465.6
2714,600696.SH,ST岩石,区域地产,1.13,28.0,2.0,5.87,199911.9779
774,002313.SZ,日海智能,通信设备,1.13,30.0,6.0,26.32,821184.0
720,002259.SZ,ST升达,供气供热,1.13,30.0,0.0,2.62,189602.998
3586,603989.SH,艾华集团,元器件,1.13,29.0,6.0,21.35,832653.6338
941,002480.SZ,新筑股份,机械基件,1.13,29.0,9.0,5.98,382011.919
