,asc,ts_code,symbol,name,industry,COL_FITNESS
1042,2300.0,002582.SZ,002582,好想你,食品,8.59
2896,2301.0,600894.SH,600894,广日股份,运输设备,8.59
1569,2302.0,300179.SZ,300179,四方达,矿物制品,8.58
1672,2303.0,300283.SZ,300283,温州宏丰,电气设备,8.58
45,2304.0,000060.SZ,000060,中金岭南,铅锌,8.57
2151,2305.0,600019.SH,600019,宝钢股份,普钢,8.57
2060,2306.0,300680.SZ,300680,隆盛科技,汽车配件,8.57
2030,2307.0,300650.SZ,300650,太龙照明,电气设备,8.57
2460,2308.0,600382.SH,600382,广东明珠,商贸代理,8.56
1473,2309.0,300083.SZ,300083,劲胜智能,元器件,8.56
1453,2310.0,300063.SZ,300063,天龙集团,染料涂料,8.55
2667,2311.0,600643.SH,600643,爱建集团,多元金融,8.54
2120,2312.0,300745.SZ,300745,欣锐科技,汽车配件,8.54
1216,2313.0,002761.SZ,002761,多喜爱,纺织,8.53
69,2314.0,000166.SZ,000166,申万宏源,证券,8.53
1450,2315.0,300059.SZ,300059,东方财富,证券,8.53
38,2316.0,000048.SZ,000048,*ST康达,饲料,8.53
2905,2317.0,600909.SH,600909,华安证券,证券,8.52
1249,2318.0,002797.SZ,002797,第一创业,证券,8.52
259,2319.0,000712.SZ,000712,锦龙股份,证券,8.51
3021,2320.0,601288.SH,601288,农业银行,银行,8.51
3016,2321.0,601229.SH,601229,上海银行,银行,8.5
133,2322.0,000541.SZ,000541,佛山照明,家用电器,8.5
3199,2323.0,603090.SH,603090,宏盛股份,专用机械,8.5
138,2324.0,000547.SZ,000547,航天发展,通信设备,8.49
2515,2325.0,600467.SH,600467,好当家,渔业,8.49
1605,2326.0,300216.SZ,300216,千山药机,医疗保健,8.49
2538,2327.0,600497.SH,600497,驰宏锌锗,铅锌,8.48
596,2328.0,002134.SZ,002134,天津普林,元器件,8.46
1762,2329.0,300375.SZ,300375,鹏翎股份,汽车配件,8.46
1938,2330.0,300553.SZ,300553,集智股份,电器仪表,8.46
1990,2331.0,300608.SZ,300608,思特奇,软件服务,8.45
2204,2332.0,600085.SH,600085,同仁堂,中成药,8.45
1662,2333.0,300273.SZ,300273,和佳股份,医疗保健,8.45
1652,2334.0,300263.SZ,300263,隆华科技,专用机械,8.45
1138,2335.0,002678.SZ,002678,珠江钢琴,文教休闲,8.45
3568,2336.0,603956.SH,603956,威派格,专用机械,8.45
198,2337.0,000626.SZ,000626,远大控股,商贸代理,8.44
1717,2338.0,300328.SZ,300328,宜安科技,铝,8.43
1635,2339.0,300246.SZ,300246,宝莱特,医疗保健,8.43
402,2340.0,000925.SZ,000925,众合科技,专用机械,8.42
1152,2341.0,002692.SZ,002692,远程股份,电气设备,8.42
568,2342.0,002106.SZ,002106,莱宝高科,元器件,8.42
439,2343.0,000975.SZ,000975,银泰资源,铅锌,8.41
1823,2344.0,300436.SZ,300436,广生堂,化学制药,8.41
2742,2345.0,600726.SH,600726,华电能源,火力发电,8.4
3128,2346.0,601988.SH,601988,中国银行,银行,8.4
3459,2347.0,603712.SH,603712,七一二,通信设备,8.4
468,2348.0,002006.SZ,002006,精功科技,专用机械,8.39
240,2349.0,000687.SZ,000687,华讯方舟,通信设备,8.38
2448,2350.0,600369.SH,600369,西南证券,证券,8.37
3391,2351.0,603590.SH,603590,康辰药业,化学制药,8.36
1788,2352.0,300401.SZ,300401,花园生物,食品,8.35
1851,2353.0,300464.SZ,300464,星徽精密,机械基件,8.35
3057,2354.0,601606.SH,601606,长城军工,专用机械,8.35
2983,2355.0,601113.SH,601113,华鼎股份,化纤,8.35
3403,2356.0,603608.SH,603608,天创时尚,服饰,8.34
815,2357.0,002354.SZ,002354,天神娱乐,互联网,8.34
664,2358.0,002202.SZ,002202,金风科技,电气设备,8.34
2633,2359.0,600604.SH,600604,市北高新,园区开发,8.33
2595,2360.0,600563.SH,600563,法拉电子,元器件,8.33
2989,2361.0,601128.SH,601128,常熟银行,银行,8.3
1186,2362.0,002729.SZ,002729,好利来,元器件,8.3
1794,2363.0,300407.SZ,300407,凯发电气,电气设备,8.3
3488,2364.0,603789.SH,603789,星光农机,农用机械,8.29
1970,2365.0,300587.SZ,300587,天铁股份,橡胶,8.28
292,2366.0,000760.SZ,000760,斯太尔,汽车配件,8.27
1799,2367.0,300412.SZ,300412,迦南科技,医疗保健,8.27
1934,2368.0,300549.SZ,300549,优德精密,专用机械,8.27
3299,2369.0,603321.SH,603321,梅轮电梯,运输设备,8.27
1675,2370.0,300286.SZ,300286,安科瑞,电器仪表,8.27
1608,2371.0,300219.SZ,300219,鸿利智汇,元器件,8.27
1436,2372.0,300045.SZ,300045,华力创通,电脑设备,8.26
155,2373.0,000567.SZ,000567,海德股份,多元金融,8.26
1989,2374.0,300607.SZ,300607,拓斯达,专用机械,8.25
2925,2375.0,600971.SH,600971,恒源煤电,煤炭开采,8.25
2258,2376.0,600148.SH,600148,长春一东,汽车配件,8.25
1362,2377.0,002919.SZ,002919,名臣健康,日用化工,8.24
668,2378.0,002206.SZ,002206,海利得,化纤,8.23
3520,2379.0,603859.SH,603859,能科股份,软件服务,8.22
658,2380.0,002196.SZ,002196,方正电机,纺织机械,8.22
3186,2381.0,603067.SH,603067,振华股份,化工原料,8.21
2677,2382.0,600654.SH,600654,ST中安,软件服务,8.21
977,2383.0,002516.SZ,002516,旷达科技,纺织,8.21
3175,2384.0,603042.SH,603042,华脉科技,通信设备,8.2
3048,2385.0,601567.SH,601567,三星医疗,电器仪表,8.19
2474,2386.0,600398.SH,600398,海澜之家,服饰,8.19
1462,2387.0,300072.SZ,300072,三聚环保,环境保护,8.19
3550,2388.0,603908.SH,603908,牧高笛,纺织,8.18
2073,2389.0,300693.SZ,300693,盛弘股份,电气设备,8.18
1670,2390.0,300281.SZ,300281,金明精机,专用机械,8.18
3154,2391.0,603019.SH,603019,中科曙光,电脑设备,8.16
3111,2392.0,601901.SH,601901,方正证券,证券,8.16
2249,2393.0,600135.SH,600135,乐凯胶片,化工原料,8.15
2623,2394.0,600594.SH,600594,益佰制药,中成药,8.15
1116,2395.0,002656.SZ,002656,摩登大道,服饰,8.14
81,2396.0,000410.SZ,000410,沈阳机床,机床制造,8.14
1224,2397.0,002770.SZ,002770,科迪乳业,乳制品,8.12
2954,2398.0,601006.SH,601006,大秦铁路,铁路,8.12
1381,2399.0,002940.SZ,002940,昂利康,化学制药,8.12
426,2400.0,000960.SZ,000960,锡业股份,小金属,8.12
1501,2401.0,300111.SZ,300111,向日葵,半导体,8.11
2806,2402.0,600795.SH,600795,国电电力,火力发电,8.1
929,2403.0,002468.SZ,002468,申通快递,仓储物流,8.09
223,2404.0,000667.SZ,000667,美好置业,全国地产,8.08
1916,2405.0,300530.SZ,300530,达志科技,化工原料,8.08
1651,2406.0,300262.SZ,300262,巴安水务,环境保护,8.06
614,2407.0,002152.SZ,002152,广电运通,电脑设备,8.06
1539,2408.0,300149.SZ,300149,量子生物,食品,8.05
3256,2409.0,603214.SH,603214,爱婴室,百货,8.05
3042,2410.0,601515.SH,601515,东风股份,广告包装,8.05
3530,2411.0,603879.SH,603879,永悦科技,化工原料,8.04
1610,2412.0,300221.SZ,300221,银禧科技,塑料,8.04
152,2413.0,000564.SZ,000564,供销大集,百货,8.04
2262,2414.0,600152.SH,600152,维科技术,电气设备,8.03
1619,2415.0,300230.SZ,300230,永利股份,塑料,8.03
2138,2416.0,600000.SH,600000,浦发银行,银行,8.02
963,2417.0,002502.SZ,002502,骅威文化,影视音像,8.02
1521,2418.0,300131.SZ,300131,英唐智控,元器件,8.02
2056,2419.0,300676.SZ,300676,华大基因,医疗保健,8.02
2457,2420.0,600379.SH,600379,宝光股份,电气设备,8.02
1886,2421.0,300499.SZ,300499,高澜股份,专用机械,8.02
3217,2422.0,603126.SH,603126,中材节能,环境保护,8.01
3405,2423.0,603611.SH,603611,诺力股份,运输设备,8.01
1110,2424.0,002650.SZ,002650,加加食品,食品,8.0
2638,2425.0,600610.SH,600610,*ST毅达,建筑施工,8.0
790,2426.0,002329.SZ,002329,皇氏集团,乳制品,8.0
3555,2427.0,603918.SH,603918,金桥信息,软件服务,8.0
3253,2428.0,603200.SH,603200,上海洗霸,环境保护,7.99
2562,2429.0,600523.SH,600523,贵航股份,汽车配件,7.99
3367,2430.0,603528.SH,603528,多伦科技,软件服务,7.98
3448,2431.0,603696.SH,603696,安记食品,食品,7.98
2497,2432.0,600435.SH,600435,北方导航,专用机械,7.98
769,2433.0,002308.SZ,002308,威创股份,电脑设备,7.97
1523,2434.0,300133.SZ,300133,华策影视,影视音像,7.97
1656,2435.0,300267.SZ,300267,尔康制药,化学制药,7.95
3562,2436.0,603933.SH,603933,睿能科技,纺织机械,7.95
3268,2437.0,603238.SH,603238,诺邦股份,纺织,7.94
3026,2438.0,601326.SH,601326,秦港股份,港口,7.94
1342,2439.0,002897.SZ,002897,意华股份,元器件,7.93
845,2440.0,002384.SZ,002384,东山精密,通信设备,7.93
2405,2441.0,600317.SH,600317,营口港,港口,7.93
3378,2442.0,603567.SH,603567,珍宝岛,中成药,7.92
1290,2443.0,002841.SZ,002841,视源股份,元器件,7.92
1163,2444.0,002703.SZ,002703,浙江世宝,汽车配件,7.9
1811,2445.0,300424.SZ,300424,航新科技,航空,7.9
2835,2446.0,600827.SH,600827,百联股份,超市连锁,7.89
1854,2447.0,300467.SZ,300467,迅游科技,互联网,7.89
3040,2448.0,601398.SH,601398,工商银行,银行,7.89
2329,2449.0,600228.SH,600228,ST昌九,化工原料,7.89
986,2450.0,002526.SZ,002526,山东矿机,工程机械,7.89
2676,2451.0,600653.SH,600653,申华控股,汽车服务,7.88
512,2452.0,002050.SZ,002050,三花智控,机械基件,7.88
2711,2453.0,600693.SH,600693,东百集团,百货,7.87
526,2454.0,002064.SZ,002064,华峰氨纶,化纤,7.87
1531,2455.0,300141.SZ,300141,和顺电气,电气设备,7.87
894,2456.0,002433.SZ,002433,太安堂,中成药,7.86
1111,2457.0,002651.SZ,002651,利君股份,专用机械,7.86
1304,2458.0,002857.SZ,002857,三晖电气,电器仪表,7.85
3050,2459.0,601579.SH,601579,会稽山,红黄药酒,7.85
996,2460.0,002536.SZ,002536,西泵股份,汽车配件,7.85
3077,2461.0,601717.SH,601717,郑煤机,工程机械,7.85
594,2462.0,002132.SZ,002132,恒星科技,钢加工,7.84
3102,2463.0,601880.SH,601880,大连港,港口,7.84
1486,2464.0,300096.SZ,300096,易联众,软件服务,7.84
1284,2465.0,002835.SZ,002835,同为股份,元器件,7.83
2083,2466.0,300703.SZ,300703,创源文化,文教休闲,7.83
1052,2467.0,002592.SZ,002592,八菱科技,汽车配件,7.82
1405,2468.0,300014.SZ,300014,亿纬锂能,电气设备,7.82
1944,2469.0,300559.SZ,300559,佳发教育,软件服务,7.82
1418,2470.0,300027.SZ,300027,华谊兄弟,影视音像,7.81
1698,2471.0,300309.SZ,300309,吉艾科技,多元金融,7.81
2102,2472.0,300724.SZ,300724,捷佳伟创,专用机械,7.81
3,2473.0,000005.SZ,000005,世纪星源,环境保护,7.81
2093,2474.0,300715.SZ,300715,凯伦股份,其他建材,7.8
2354,2475.0,600257.SH,600257,大湖股份,渔业,7.8
2902,2476.0,600901.SH,600901,江苏租赁,多元金融,7.79
3139,2477.0,603002.SH,603002,宏昌电子,化工原料,7.79
2712,2478.0,600694.SH,600694,大商股份,百货,7.79
2724,2479.0,600707.SH,600707,彩虹股份,元器件,7.78
923,2480.0,002462.SZ,002462,嘉事堂,医药商业,7.78
2999,2481.0,601169.SH,601169,北京银行,银行,7.77
1857,2482.0,300470.SZ,300470,日机密封,机械基件,7.77
3090,2483.0,601818.SH,601818,光大银行,银行,7.75
721,2484.0,002260.SZ,002260,*ST德奥,航空,7.75
2106,2485.0,300729.SZ,300729,乐歌股份,家居用品,7.74
1230,2486.0,002776.SZ,002776,柏堡龙,服饰,7.73
1024,2487.0,002564.SZ,002564,天沃科技,化工机械,7.73
2067,2488.0,300687.SZ,300687,赛意信息,软件服务,7.73
2780,2489.0,600766.SH,600766,园城黄金,黄金,7.73
2277,2490.0,600169.SH,600169,太原重工,工程机械,7.73
3005,2491.0,601199.SH,601199,江南水务,水务,7.73
3484,2492.0,603778.SH,603778,乾景园林,建筑施工,7.72
2484,2493.0,600415.SH,600415,小商品城,商品城,7.72
3380,2494.0,603569.SH,603569,长久物流,仓储物流,7.72
2081,2495.0,300701.SZ,300701,森霸传感,元器件,7.71
3254,2496.0,603203.SH,603203,快克股份,专用机械,7.71
3428,2497.0,603660.SH,603660,苏州科达,通信设备,7.7
1439,2498.0,300048.SZ,300048,合康新能,电气设备,7.7
201,2499.0,000629.SZ,000629,攀钢钒钛,小金属,7.69
3205,2500.0,603103.SH,603103,横店影视,影视音像,7.69
278,2501.0,000735.SZ,000735,罗牛山,农业综合,7.69
2112,2502.0,300736.SZ,300736,百邦科技,通信设备,7.69
3162,2503.0,603028.SH,603028,赛福天,钢加工,7.68
2483,2504.0,600410.SH,600410,华胜天成,软件服务,7.67
2859,2505.0,600856.SH,600856,中天能源,供气供热,7.67
2797,2506.0,600784.SH,600784,鲁银投资,普钢,7.67
3347,2507.0,603458.SH,603458,勘设股份,建筑施工,7.66
2009,2508.0,300628.SZ,300628,亿联网络,通信设备,7.66
1665,2509.0,300276.SZ,300276,三丰智能,专用机械,7.66
2076,2510.0,300696.SZ,300696,爱乐达,航空,7.66
2972,2511.0,601069.SH,601069,西部黄金,黄金,7.65
1212,2512.0,002757.SZ,002757,南兴装备,家居用品,7.65
365,2513.0,000878.SZ,000878,云南铜业,铜,7.65
1331,2514.0,002885.SZ,002885,京泉华,元器件,7.64
1148,2515.0,002688.SZ,002688,金河生物,化学制药,7.64
3525,2516.0,603869.SH,603869,新智认知,软件服务,7.64
1499,2517.0,300109.SZ,300109,新开源,化工原料,7.63
3157,2518.0,603022.SH,603022,新通联,广告包装,7.63
3019,2519.0,601238.SH,601238,广汽集团,汽车整车,7.63
2100,2520.0,300722.SZ,300722,新余国科,专用机械,7.63
952,2521.0,002491.SZ,002491,通鼎互联,通信设备,7.63
2599,2522.0,600568.SH,600568,中珠医疗,区域地产,7.62
850,2523.0,002389.SZ,002389,航天彩虹,元器件,7.62
1350,2524.0,002906.SZ,002906,华阳集团,汽车配件,7.6
3303,2525.0,603328.SH,603328,依顿电子,元器件,7.6
763,2526.0,002302.SZ,002302,西部建设,水泥,7.6
3137,2527.0,603000.SH,603000,人民网,互联网,7.6
2195,2528.0,600076.SH,600076,康欣新材,其他建材,7.6
3178,2529.0,603050.SH,603050,科林电气,电气设备,7.59
197,2530.0,000625.SZ,000625,长安汽车,汽车整车,7.58
2018,2531.0,300637.SZ,300637,扬帆新材,化工原料,7.57
2044,2532.0,300664.SZ,300664,鹏鹞环保,环境保护,7.57
1586,2533.0,300197.SZ,300197,铁汉生态,环境保护,7.57
79,2534.0,000408.SZ,000408,藏格控股,农药化肥,7.57
1311,2535.0,002864.SZ,002864,盘龙药业,中成药,7.57
1297,2536.0,002849.SZ,002849,威星智能,电器仪表,7.56
357,2537.0,000861.SZ,000861,海印股份,房产服务,7.56
852,2538.0,002391.SZ,002391,长青股份,农药化肥,7.55
3138,2539.0,603001.SH,603001,奥康国际,服饰,7.55
762,2540.0,002301.SZ,002301,齐心集团,文教休闲,7.55
1385,2541.0,002945.SZ,002945,华林证券,证券,7.55
3232,2542.0,603165.SH,603165,荣晟环保,造纸,7.54
1494,2543.0,300104.SZ,300104,乐视网,互联网,7.54
3342,2544.0,603416.SH,603416,信捷电气,电气设备,7.54
1606,2545.0,300217.SZ,300217,东方电热,电器仪表,7.54
1684,2546.0,300295.SZ,300295,三六五网,互联网,7.53
2767,2547.0,600751.SH,600751,海航科技,水运,7.53
1417,2548.0,300026.SZ,300026,红日药业,中成药,7.53
824,2549.0,002363.SZ,002363,隆基机械,汽车配件,7.53
2897,2550.0,600895.SH,600895,张江高科,园区开发,7.53
2726,2551.0,600710.SH,600710,苏美达,工程机械,7.52
629,2552.0,002167.SZ,002167,东方锆业,小金属,7.52
2323,2553.0,600221.SH,600221,海航控股,空运,7.52
3182,2554.0,603059.SH,603059,倍加洁,家居用品,7.52
580,2555.0,002118.SZ,002118,紫鑫药业,中成药,7.52
1174,2556.0,002716.SZ,002716,金贵银业,小金属,7.5
1254,2557.0,002802.SZ,002802,洪汇新材,化工原料,7.5
1902,2558.0,300515.SZ,300515,三德科技,电器仪表,7.5
1705,2559.0,300316.SZ,300316,晶盛机电,专用机械,7.49
1828,2560.0,300441.SZ,300441,鲍斯股份,机床制造,7.49
2721,2561.0,600704.SH,600704,物产中大,商贸代理,7.49
2918,2562.0,600962.SH,600962,国投中鲁,软饮料,7.48
772,2563.0,002311.SZ,002311,海大集团,饲料,7.48
2893,2564.0,600891.SH,600891,秋林集团,百货,7.48
2414,2565.0,600327.SH,600327,大东方,百货,7.48
3359,2566.0,603508.SH,603508,思维列控,软件服务,7.48
1244,2567.0,002791.SZ,002791,坚朗五金,其他建材,7.47
827,2568.0,002366.SZ,002366,台海核电,专用机械,7.47
2517,2569.0,600469.SH,600469,风神股份,汽车配件,7.47
1600,2570.0,300211.SZ,300211,亿通科技,通信设备,7.47
616,2571.0,002154.SZ,002154,报喜鸟,服饰,7.46
58,2572.0,000096.SZ,000096,广聚能源,石油贸易,7.45
599,2573.0,002137.SZ,002137,麦达数字,互联网,7.45
913,2574.0,002452.SZ,002452,长高集团,电气设备,7.44
1589,2575.0,300200.SZ,300200,高盟新材,化工原料,7.43
1243,2576.0,002790.SZ,002790,瑞尔特,家居用品,7.43
3422,2577.0,603650.SH,603650,彤程新材,化工原料,7.43
3089,2578.0,601811.SH,601811,新华文轩,出版业,7.43
1747,2579.0,300358.SZ,300358,楚天科技,医疗保健,7.42
1730,2580.0,300341.SZ,300341,麦克奥迪,电气设备,7.42
856,2581.0,002395.SZ,002395,双象股份,塑料,7.4
2012,2582.0,300631.SZ,300631,久吾高科,环境保护,7.4
2926,2583.0,600973.SH,600973,宝胜股份,电气设备,7.4
35,2584.0,000043.SZ,000043,中航善达,房产服务,7.38
492,2585.0,002030.SZ,002030,达安基因,生物制药,7.37
2979,2586.0,601106.SH,601106,中国一重,工程机械,7.37
3239,2587.0,603179.SH,603179,新泉股份,汽车配件,7.37
2876,2588.0,600873.SH,600873,梅花生物,食品,7.36
2784,2589.0,600770.SH,600770,综艺股份,综合类,7.36
842,2590.0,002381.SZ,002381,双箭股份,橡胶,7.36
855,2591.0,002394.SZ,002394,联发股份,纺织,7.36
1154,2592.0,002694.SZ,002694,顾地科技,塑料,7.35
656,2593.0,002194.SZ,002194,*ST凡谷,通信设备,7.34
2451,2594.0,600372.SH,600372,中航电子,航空,7.34
2154,2595.0,600022.SH,600022,山东钢铁,普钢,7.34
2872,2596.0,600869.SH,600869,智慧能源,电气设备,7.33
694,2597.0,002232.SZ,002232,启明信息,软件服务,7.32
2321,2598.0,600219.SH,600219,南山铝业,铝,7.31
742,2599.0,002281.SZ,002281,光迅科技,通信设备,7.31
2373,2600.0,600280.SH,600280,中央商场,百货,7.31
2340,2601.0,600239.SH,600239,云南城投,区域地产,7.3
637,2602.0,002175.SZ,002175,东方网络,电器仪表,7.3
3201,2603.0,603098.SH,603098,森特股份,装修装饰,7.29
2007,2604.0,300626.SZ,300626,华瑞股份,电气设备,7.29
2594,2605.0,600562.SH,600562,国睿科技,通信设备,7.28
2276,2606.0,600168.SH,600168,武汉控股,水务,7.26
3109,2607.0,601899.SH,601899,紫金矿业,黄金,7.26
552,2608.0,002090.SZ,002090,金智科技,软件服务,7.26
2987,2609.0,601126.SH,601126,四方股份,电气设备,7.25
1048,2610.0,002588.SZ,002588,史丹利,农药化肥,7.25
801,2611.0,002340.SZ,002340,格林美,小金属,7.24
246,2612.0,000695.SZ,000695,滨海能源,供气供热,7.23
2436,2613.0,600355.SH,600355,精伦电子,元器件,7.23
1545,2614.0,300155.SZ,300155,安居宝,元器件,7.22
1797,2615.0,300410.SZ,300410,正业科技,电器仪表,7.21
1328,2616.0,002882.SZ,002882,金龙羽,电气设备,7.2
1583,2617.0,300194.SZ,300194,福安药业,化学制药,7.19
1631,2618.0,300242.SZ,300242,佳云科技,互联网,7.19
1532,2619.0,300142.SZ,300142,沃森生物,生物制药,7.19
3184,2620.0,603063.SH,603063,禾望电气,电气设备,7.19
445,2621.0,000982.SZ,000982,*ST中绒,纺织,7.19
3279,2622.0,603286.SH,603286,日盈电子,汽车配件,7.18
891,2623.0,002430.SZ,002430,杭氧股份,化工机械,7.18
2055,2624.0,300675.SZ,300675,建科院,建筑施工,7.17
812,2625.0,002351.SZ,002351,漫步者,电脑设备,7.17
1538,2626.0,300148.SZ,300148,天舟文化,出版业,7.17
669,2627.0,002207.SZ,002207,ST准油,石油开采,7.16
3590,2628.0,603996.SH,603996,中新科技,家用电器,7.15
1790,2629.0,300403.SZ,300403,汉宇集团,家用电器,7.13
587,2630.0,002125.SZ,002125,湘潭电化,化工原料,7.13
161,2631.0,000576.SZ,000576,广东甘化,造纸,7.12
3055,2632.0,601600.SH,601600,中国铝业,铝,7.12
907,2633.0,002446.SZ,002446,盛路通信,通信设备,7.12
2883,2634.0,600881.SH,600881,亚泰集团,水泥,7.12
1778,2635.0,300391.SZ,300391,康跃科技,机械基件,7.11
319,2636.0,000801.SZ,000801,四川九洲,通信设备,7.11
2078,2637.0,300698.SZ,300698,万马科技,通信设备,7.1
1029,2638.0,002569.SZ,002569,步森股份,服饰,7.1
18,2639.0,000023.SZ,000023,深天地A,其他建材,7.09
157,2640.0,000570.SZ,000570,苏常柴A,机械基件,7.09
2856,2641.0,600853.SH,600853,龙建股份,建筑施工,7.09
3015,2642.0,601228.SH,601228,广州港,港口,7.09
2620,2643.0,600590.SH,600590,泰豪科技,电气设备,7.08
374,2644.0,000889.SZ,000889,中嘉博创,通信设备,7.08
1305,2645.0,002858.SZ,002858,力盛赛车,文教休闲,7.08
2502,2646.0,600446.SH,600446,金证股份,软件服务,7.08
1123,2647.0,002663.SZ,002663,普邦股份,建筑施工,7.08
